Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Promo Spend on Delivery,Tax on Promo Spend on Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Dispatch Fee,Tax on Dispatch Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date
Ameci Pizza & Pasta - Lake Forest,,#EF8A7,dc69b4df-cbf6-4d3e-a1d2-a133062ef8a7,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-20,18:32,26.94,2.09,29.03,0,0,0,0,0,0,0,0,29.03,-5.12,0,0,0,0,0,,0,0,0,23.91,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#35C76,713d48d9-f56b-4530-ad28-ed70f7d35c76,Delivery - Partner Using Uber App,Android,Completed,2020-12-20,18:39,32.97,2.56,35.53,0,0,0,0,0,0,0,0,35.53,-6.26,0,0,0,0,0,,0,0,0,29.27,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#D2170,9dedfcf7-807a-4259-b4ff-075ae53d2170,Delivery - Partner Using Uber App,Android,Completed,2020-12-20,21:25,19.22,1.49,20.71,0,0,0,0,0,0,0,0,20.71,-3.65,0,0,0,0,0,,0,0,0,17.06,2020-12-21
Ameci Pizza & Pasta - Lake Forest,,#8AA25,7377d9ad-b02b-4bfd-b863-807efc58aa25,Delivery - Partner Using Uber App,iOS,Completed,2020-12-21,14:49,18.47,1.43,19.9,0,0,0,0,0,0,0,0,19.9,-3.51,0,0,0,0,0,,0,0,0,16.39,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#D8F5B,b4af34a6-1f63-4123-8b28-b1f191fd8f5b,Delivery - Partner Using Uber App,iOS,Completed,2020-12-21,17:02,18.73,1.45,20.18,0,0,0,0,0,0,0,0,20.18,-3.56,0,0,0,0,0,,0,0,0,16.62,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#186AB,e664ad25-adea-4614-8541-a3af8e2186ab,Delivery - Partner Using Uber App,iOS,Completed,2020-12-21,18:16,36.96,2.86,39.82,0,0,0,0,0,0,0,0,39.82,-7.02,0,0,0,0,0,,0,0,0,32.8,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#A44DE,23dd25dc-ba72-4ea7-a121-136a1dea44de,Delivery - Partner Using Uber App,Android,Completed,2020-12-21,22:20,20.99,1.63,22.62,0,0,0,0,0,0,0,0,22.62,-3.99,0,0,0,0,0,,0,0,0,18.63,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#F0BB7,b91d692e-1811-4913-9f6e-d8514a4f0bb7,Delivery - Partner Using Uber App,iOS,Completed,2020-12-22,15:08,23.57,1.83,25.4,0,0,0,0,0,0,0,0,25.4,-4.48,0,0,0,0,0,,0,0,0,20.92,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#98379,7fa88732-05f4-4105-b2f9-5340f2998379,Delivery - Partner Using Uber App,Android,Completed,2020-12-22,19:02,22.21,1.72,23.93,0,0,0,0,0,0,0,0,23.93,-4.22,0,0,0,0,0,,0,0,0,19.71,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#CCA58,d375b74e-5710-4f8b-954e-68051bbcca58,Delivery - Partner Using Uber App,Android,Completed,2020-12-22,21:04,40.96,3.17,44.13,0,0,0,0,0,0,0,0,44.13,-7.78,0,0,0,0,0,,0,0,0,36.35,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#5721A,9723cefb-a3ca-4b60-a782-4e94d855721a,Delivery - Partner Using Uber App,iOS,Completed,2020-12-22,22:35,15.48,1.2,16.68,0,0,0,0,0,0,0,0,16.68,-2.94,0,0,0,0,0,,0,0,0,13.74,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#02BE0,e6f17c77-ad43-436b-9647-c67af0d02be0,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-23,11:37,13.98,1.08,15.06,0,0,0,0,0,0,0,0,15.06,-2.66,0,0,0,0,0,,0,0,0,12.4,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#7EC0A,0f330cdb-b7f0-42dc-b1a0-6defae67ec0a,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-23,11:48,109.88,8.52,118.4,0,0,0,0,0,0,0,0,118.4,-20.88,0,0,0,0,0,,0,0,0,97.52,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#6EE5F,e6657fac-31d6-4552-b8db-e51c0286ee5f,Delivery - Partner Using Uber App,iOS,Completed,2020-12-23,12:04,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-4.37,0,0,0,0,0,,0,0,0,20.39,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#48633,d81af50f-5ed8-4797-8dc0-a6af34248633,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-23,13:35,14.97,1.16,16.13,0,0,0,0,0,0,0,0,16.13,-2.84,0,0,0,0,0,,0,0,0,13.29,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#3091D,f4ef1da8-b29e-4eb8-a69d-ea433c53091d,Delivery - Partner Using Uber App,iOS,Completed,2020-12-23,16:14,19.74,1.53,21.27,0,0,0,0,0,0,0,0,21.27,-3.75,0,0,0,0,0,,0,0,0,17.52,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#D8CDD,35b8ffd7-d62e-440d-9b33-5c15172d8cdd,Delivery - Partner Using Uber App,iOS,Completed,2020-12-23,16:30,54.7,4.24,58.94,0,0,0,0,0,0,0,0,58.94,-10.39,0,0,0,0,0,,0,0,0,48.55,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#61894,8bc9ea5b-c08f-4f4e-a75a-739323661894,Delivery - Partner Using Uber App,iOS,Completed,2020-12-23,17:20,18.97,1.47,20.44,0,0,0,0,0,0,0,0,20.44,-3.6,0,0,0,0,0,,0,0,0,16.84,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#4363D,1720143b-21ae-4ad2-a38a-2b19aee4363d,Delivery - Partner Using Uber App,iOS,Completed,2020-12-23,17:37,19.96,1.55,21.51,0,0,0,0,0,0,0,0,21.51,-3.79,0,0,0,0,0,,0,0,0,17.72,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#943CC,45b3759c-2f1a-41e8-8cac-2dfc642943cc,Delivery - Partner Using Uber App,iOS,Completed,2020-12-23,19:05,19.23,1.49,20.72,0,0,0,0,0,0,0,0,20.72,-3.65,0,0,0,0,0,,0,0,0,17.07,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#5EE1F,434fbb14-6880-4255-b655-62d00705ee1f,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-23,19:18,5.24,0.41,5.65,0,0,0,0,0,0,0,0,5.65,-1,0,0,0,0,0,,0,0,0,4.65,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#6674C,15aa8a11-b618-4ce6-b399-690895f6674c,Delivery - Partner Using Uber App,iOS,Completed,2020-12-23,19:30,26.74,2.07,28.81,0,0,0,0,0,0,0,0,28.81,-5.08,0,0,0,0,0,,0,0,0,23.73,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#8C946,432801c7-aec3-4623-9538-89ebc228c946,Delivery - Partner Using Uber App,iOS,Completed,2020-12-23,19:51,36.97,2.87,39.84,0,0,0,0,0,0,0,0,39.84,-7.02,0,0,0,0,0,,0,0,0,32.82,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#7A4FC,49f73f31-113a-4f66-8904-edee5457a4fc,Delivery - Partner Using Uber App,iOS,Completed,2020-12-23,20:31,24.46,1.9,26.36,0,0,0,0,0,0,0,0,26.36,-4.65,0,0,0,0,0,,0,0,0,21.71,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#98739,cf1b3672-323a-488f-8792-0425dee98739,Delivery - Partner Using Uber App,iOS,Completed,2020-12-24,12:14,30.97,2.4,33.37,0,0,0,0,0,0,0,0,33.37,-5.88,0,0,0,0,0,,0,0,0,27.49,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#14249,3d95ca9c-d38d-45ab-afa4-0c8339914249,Delivery - Partner Using Uber App,iOS,Completed,2020-12-24,14:42,22.98,1.78,24.76,0,0,0,0,0,0,0,0,24.76,-4.37,0,0,0,0,0,,0,0,0,20.39,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#13DD7,ecc83e24-1078-434d-8970-9f1c29513dd7,Delivery - Partner Using Uber App,iOS,Completed,2020-12-24,16:57,47.22,3.66,50.88,0,0,0,0,0,0,0,0,50.88,-8.97,0,0,0,0,0,,0,0,0,41.91,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#7AD54,022a467b-9da8-497f-94e7-30a5dc07ad54,Delivery - Partner Using Uber App,iOS,Completed,2020-12-24,17:36,54.15,4.2,58.35,0,0,0,0,0,0,0,0,58.35,-10.29,0,0,0,0,0,,0,0,0,48.06,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#5DEFE,413153b1-7849-4629-a2ce-23f6f365defe,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-24,17:53,17.73,1.37,19.1,0,0,0,0,0,0,0,0,19.1,-3.37,0,0,0,0,0,,0,0,0,15.73,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#E7EAA,29402482-1ca1-4c64-85b4-66e29c9e7eaa,Delivery - Partner Using Uber App,iOS,Completed,2020-12-24,17:58,23.97,1.86,25.83,0,0,0,0,0,0,0,0,25.83,-4.55,0,0,0,0,0,,0,0,0,21.28,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#ECD22,0240fb40-0cc1-4a31-b21a-5303630ecd22,Delivery - Partner Using Uber App,iOS,Completed,2020-12-24,18:43,29.47,2.28,31.75,0,0,0,0,0,0,0,0,31.75,-5.6,0,0,0,0,0,,0,0,0,26.15,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#5D669,9c9ae690-9325-494c-9f7f-9b0a96d5d669,Delivery - Partner Using Uber App,iOS,Completed,2020-12-24,19:27,47.43,3.68,51.11,0,0,0,0,0,0,0,0,51.11,-9.01,0,0,0,0,0,,0,0,0,42.1,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#469E9,5e8f0c6f-4314-4e8f-a399-d694f19469e9,Delivery - Partner Using Uber App,Android,Completed,2020-12-24,19:42,23.74,1.84,25.58,0,0,0,0,0,0,0,0,25.58,-4.51,0,0,0,0,0,,0,0,0,21.07,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#FD331,19fe309b-e87a-4480-98e1-6ec2f98fd331,Delivery - Partner Using Uber App,iOS,Completed,2020-12-24,20:03,56.4,4.37,60.77,0,0,0,0,0,0,0,0,60.77,-10.72,0,0,0,0,0,,0,0,0,50.05,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#FD331,19fe309b-e87a-4480-98e1-6ec2f98fd331,,Unknown,Refund,2020-12-24,20:03,-43.42,-3.37,-46.79,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-46.79,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#76BD0,d11b76dd-a2bd-43fd-94a3-38cf3ae76bd0,Delivery - Partner Using Uber App,Android,Completed,2020-12-26,12:54,16.49,1.28,17.77,0,0,0,0,0,0,0,0,17.77,-3.13,0,0,0,0,0,,0,0,0,14.64,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#A86AD,caf4fd98-6e0d-4048-a1d6-e496965a86ad,Delivery - Partner Using Uber App,iOS,Completed,2020-12-26,13:44,26.98,2.09,29.07,0,0,0,0,0,0,0,0,29.07,-5.13,0,0,0,0,0,,0,0,0,23.94,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#E1027,e8e2e6eb-8381-456d-80ea-03b6b02e1027,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-26,16:28,58.45,4.53,62.98,0,0,0,0,0,0,0,0,62.98,-11.11,0,0,0,0,0,,0,0,0,51.87,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#511CE,d95f42e1-044a-440f-a7f0-b94b763511ce,Delivery - Partner Using Uber App,iOS,Completed,2020-12-26,17:42,27.49,2.13,29.62,0,0,0,0,0,0,0,0,29.62,-5.22,0,0,0,0,0,,0,0,0,24.4,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#A63CD,030d5b96-0d9d-405a-a4c4-68345e2a63cd,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-26,17:55,35.98,2.79,38.77,0,0,0,0,0,0,0,0,38.77,-6.84,0,0,0,0,0,,0,0,0,31.93,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#62695,243a0eb2-a9b3-4fd3-8811-7a2ca7e62695,Delivery - Partner Using Uber App,Android,Completed,2020-12-26,19:48,39.22,3.04,42.26,0,0,0,0,0,0,0,0,42.26,-7.45,0,0,0,0,0,,0,0,0,34.81,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#4E986,a8677bfb-460f-4ec5-a7ac-3b8412e4e986,Delivery - Partner Using Uber App,iOS,Completed,2020-12-26,19:51,45.98,3.56,49.54,0,0,0,0,0,0,0,0,49.54,-8.74,0,0,0,0,0,,0,0,0,40.8,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#D7632,1245f2dd-de56-4bdd-bbda-e69dfb2d7632,Delivery - Partner Using Uber App,iOS,Completed,2020-12-26,22:14,39.33,3.05,42.38,0,0,0,0,0,0,0,0,42.38,-7.47,0,0,0,0,0,,0,0,0,34.91,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#0283F,2a60c391-6ab9-4afe-a9b2-5954efe0283f,Delivery - Partner Using Uber App,Android,Completed,2020-12-27,13:48,27.97,2.17,30.14,0,0,0,0,0,0,0,0,30.14,-5.31,0,0,0,0,0,,0,0,0,24.83,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#AA0C3,e103028e-93de-468e-9c4e-e4e5f45aa0c3,Delivery - Partner Using Uber App,iOS,Completed,2020-12-27,14:30,69.68,5.4,75.08,0,0,0,0,0,0,0,0,75.08,-13.24,0,0,0,0,0,,0,0,0,61.84,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#AA0C3,e103028e-93de-468e-9c4e-e4e5f45aa0c3,,Unknown,Refund,2020-12-27,14:30,-5.25,-0.41,-5.66,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-5.66,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#6C6A5,a565c40d-f212-4e27-b020-c783bc16c6a5,Delivery - Partner Using Uber App,iOS,Completed,2020-12-27,14:59,14.74,1.14,15.88,0,0,0,0,0,0,0,0,15.88,-2.8,0,0,0,0,0,,0,0,0,13.08,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#74BC1,006d2049-2b1c-4d32-a9de-7a863f074bc1,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-27,15:25,22.32,1.73,24.05,0,0,0,0,0,0,0,0,24.05,-4.24,0,0,0,0,0,,0,0,0,19.81,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#FC9A8,c096252d-3ae2-47dd-a529-98a422bfc9a8,Delivery - Partner Using Uber App,Android,Completed,2020-12-27,15:57,14.74,1.14,15.88,0,0,0,0,0,0,0,0,15.88,-2.8,0,0,0,0,0,,0,0,0,13.08,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#E6666,1980914f-c2ca-4c69-84e6-b81cf98e6666,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-27,17:32,15.45,1.2,16.65,0,0,0,0,0,0,0,0,16.65,-2.94,0,0,0,0,0,,0,0,0,13.71,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#8A509,086f4af8-fe36-47ed-ac77-557e8b68a509,Delivery - Partner Using Uber App,iOS,Completed,2020-12-27,18:01,31.97,2.48,34.45,0,0,0,0,0,0,0,0,34.45,-6.07,0,0,0,0,0,,0,0,0,28.38,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#8F07C,5c61b8c2-80c1-4c05-8ecb-5d42c688f07c,Delivery - Partner Using Uber App,iOS,Completed,2020-12-27,18:13,37.72,2.92,40.64,0,0,0,0,0,0,0,0,40.64,-7.17,0,0,0,0,0,,0,0,0,33.47,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#B0FB2,a1008eed-5fa0-4172-b561-a1041d8b0fb2,Delivery - Partner Using Uber App,iOS,Completed,2020-12-27,19:03,31.73,2.46,34.19,0,0,0,0,0,0,0,0,34.19,-6.03,0,0,0,0,0,,0,0,0,28.16,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#C2F62,55a5e545-e081-4092-a06a-d428a69c2f62,Delivery - Partner Using Uber App,iOS,Completed,2020-12-27,19:38,32.98,2.56,35.54,0,0,0,0,0,0,0,0,35.54,-6.27,0,0,0,0,0,,0,0,0,29.27,2020-12-28
Ameci Pizza & Pasta - Lake Forest,,#9F36E,adc14943-3857-4e09-8020-5949b5b9f36e,Delivery - Partner Using Uber App,iOS,Completed,2020-12-28,13:43,32.97,2.56,35.53,0,0,0,0,0,0,0,0,35.53,-6.26,0,0,0,0,0,,0,0,0,29.27,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#5B43F,353c091d-1558-403f-9d7f-77e6f5c5b43f,Delivery - Partner Using Uber App,iOS,Completed,2020-12-28,14:21,33.47,2.59,36.06,0,0,0,0,0,0,0,0,36.06,-6.36,0,0,0,0,0,,0,0,0,29.7,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#9512B,d6fb8ce2-9c23-4594-b1c7-d7793029512b,Delivery - Partner Using Uber App,iOS,Completed,2020-12-28,16:37,42.66,3.31,45.97,0,0,0,0,0,0,0,0,45.97,-8.11,0,0,0,0,0,,0,0,0,37.86,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#F57D1,e6fca7b9-e582-4f45-9bf4-6c4d130f57d1,Delivery - Partner Using Uber App,iOS,Completed,2020-12-28,17:12,45.71,3.54,49.25,0,0,0,0,0,0,0,0,49.25,-8.68,0,0,0,0,0,,0,0,0,40.57,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#2E2C5,737bc2e8-ca09-4790-8cfc-3561d522e2c5,Delivery - Partner Using Uber App,Android,Completed,2020-12-28,18:22,33.01,2.56,35.57,0,0,0,0,0,0,0,0,35.57,-6.27,0,0,0,0,0,,0,0,0,29.3,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#77EFA,65e4369d-db20-41e1-9e10-8bf3d9177efa,Delivery - Partner Using Uber App,iOS,Completed,2020-12-28,21:52,9.99,0.77,10.76,0,0,0,0,0,0,0,0,10.76,-1.9,0,0,0,0,0,,0,0,0,8.86,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#627C4,7c9af66a-18cf-4dad-8d6c-695ddbc627c4,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-29,12:11,129.8,10.06,139.86,0,0,0,0,0,0,0,0,139.86,-24.66,0,0,0,0,0,,0,0,0,115.2,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#098D6,6b5e0e9b-23df-4347-af5a-0243b2b098d6,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-29,14:34,22.49,1.74,24.23,0,0,0,0,0,0,0,0,24.23,-4.27,0,0,0,0,0,,0,0,0,19.96,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#04BCB,2a5ea643-2949-410c-aa79-eb75e1204bcb,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-29,19:22,56.97,4.42,61.39,0,0,0,0,0,0,0,0,61.39,-10.82,0,0,0,0,0,,0,0,0,50.57,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#55A8C,5c57e07c-3f26-4fc4-b6bc-08df5aa55a8c,Delivery - Partner Using Uber App,Android,Completed,2020-12-29,19:29,31.71,2.46,34.17,0,0,0,0,0,0,0,0,34.17,-6.02,0,0,0,0,0,,0,0,0,28.15,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#68A46,bb4cbbf5-75e0-4e3a-9b0d-b0c7ed168a46,Delivery - Partner Using Uber App,iOS,Completed,2020-12-29,21:18,14.73,1.14,15.87,0,0,0,0,0,0,0,0,15.87,-2.8,0,0,0,0,0,,0,0,0,13.07,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#9C3FB,216389cd-edd5-40a8-9ca7-5e8f5439c3fb,Delivery - Partner Using Uber App,Android,Completed,2020-12-29,21:29,33.96,2.63,36.59,0,0,0,0,0,0,0,0,36.59,-6.45,0,0,0,0,0,,0,0,0,30.14,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#B08DF,3e99cfd2-05e7-4628-b700-ac5d5d9b08df,Delivery - Partner Using Uber App,iOS,Completed,2020-12-29,21:49,23.97,1.86,25.83,0,0,0,0,0,0,0,0,25.83,-4.55,0,0,0,0,0,,0,0,0,21.28,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#C6564,f2396ab0-a018-439b-989a-a07bc71c6564,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-30,11:21,87.18,6.76,93.94,0,0,0,0,0,0,0,0,93.94,-16.56,0,0,0,0,0,,0,0,0,77.38,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#EE2C1,288b37e2-4929-4743-9b0a-a32fdb4ee2c1,Delivery - Partner Using Uber App,iOS,Completed,2020-12-30,12:38,24.96,1.93,26.89,0,0,0,0,0,0,0,0,26.89,-4.74,0,0,0,0,0,,0,0,0,22.15,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#3BDE4,68535a35-eae2-4878-bd71-6daffe63bde4,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2020-12-30,12:59,11.48,0.89,12.37,0,0,0,0,0,0,0,0,12.37,-2.18,0,0,0,0,0,,0,0,0,10.19,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#865C9,29b8b4b1-ed35-4938-ae4d-963b61a865c9,Delivery - Partner Using Uber App,iOS,Completed,2020-12-30,15:05,17.99,1.39,19.38,0,0,0,0,0,0,0,0,19.38,-3.42,0,0,0,0,0,,0,0,0,15.96,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#FE28C,9a125e61-4e23-45b2-9837-56cff59fe28c,Delivery - Partner Using Uber App,Android,Completed,2020-12-30,19:06,23.98,1.86,25.84,0,0,0,0,0,0,0,0,25.84,-4.56,0,0,0,0,0,,0,0,0,21.28,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#219EC,3e2a4219-e8cb-4976-bff6-c375e21219ec,Delivery - Partner Using Uber App,iOS,Completed,2020-12-30,19:40,26.47,2.05,28.52,0,0,0,0,0,0,0,0,28.52,-5.03,0,0,0,0,0,,0,0,0,23.49,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#099A3,a051ca54-f70c-462e-987b-bbb3c0a099a3,Delivery - Partner Using Uber App,iOS,Completed,2020-12-30,20:53,30.96,2.4,33.36,0,0,0,0,0,0,0,0,33.36,-5.88,0,0,0,0,0,,0,0,0,27.48,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#84E80,748be9c5-60fa-4011-88a5-f1ee71484e80,Pickup,iOS,Completed,2020-12-30,22:02,15.74,1.22,16.96,0,0,0,0,0,0,0,0,16.96,0,0,0,0,0,0,,0,0,0,16.96,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#785CF,b8d55a60-2b85-4988-a722-35b3cc0785cf,Delivery - Partner Using Uber App,Android,Completed,2020-12-31,13:03,23.7,1.84,25.54,0,0,0,0,0,0,0,0,25.54,-4.5,0,0,0,0,0,,0,0,0,21.04,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#80FFB,ac9d9a12-295c-4c53-8038-b2b87cc80ffb,Pickup,iOS,Completed,2020-12-31,13:40,24.99,1.94,26.93,0,0,0,0,0,0,0,0,26.93,0,0,0,0,0,0,,0,0,0,26.93,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#BD589,7a187f43-c7b6-4a91-a741-fa26d29bd589,Delivery - Partner Using Uber App,iOS,Completed,2020-12-31,14:25,32.98,2.56,35.54,0,0,0,0,0,0,0,0,35.54,-6.27,0,0,0,0,0,,0,0,0,29.27,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#FA230,7dc3c443-0660-45ca-bdde-7fd1f3efa230,Delivery - Partner Using Uber App,iOS,Canceled,2020-12-31,16:26,19.48,1.51,20.99,0,0,0,0,0,0,0,0,20.99,-3.7,0,0,0,0,0,,0,0,0,17.29,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#A6300,8f4a2469-c941-4e92-a361-c47baf2a6300,Delivery - Partner Using Uber App,iOS,Completed,2020-12-31,17:35,49.43,3.83,53.26,0,0,0,0,0,0,0,0,53.26,-9.39,0,0,0,0,0,,0,0,0,43.87,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#AFF1B,d722bde9-f66e-404b-8443-3215d69aff1b,Delivery - Partner Using Uber App,iOS,Completed,2020-12-31,17:46,40.2,3.12,43.32,0,0,0,0,0,0,0,0,43.32,-7.64,0,0,0,0,0,,0,0,0,35.68,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#CB32E,4c0a27ce-266d-4910-bb95-93832fbcb32e,Delivery - Partner Using Uber App,iOS,Completed,2020-12-31,18:31,33.15,2.57,35.72,0,0,0,0,0,0,0,0,35.72,-6.3,0,0,0,0,0,,0,0,0,29.42,2021-01-04
Ameci Pizza & Pasta - Lake Forest,,#A7F1C,2ae3d183-bfcf-4364-9f22-ab4ace0a7f1c,Delivery - Partner Using Uber App,iOS,Completed,2020-12-31,22:26,19.73,1.53,21.26,0,0,0,0,0,0,0,0,21.26,-3.75,0,0,0,0,0,,0,0,0,17.51,2021-01-04
