Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Special Offer - Delivery,Tax on Special Offer - Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Merchant Fee,Tax on Merchant Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date,Markup Amount,Markup Tax,Service Fee %
The Wing Stop ,,#99FD8,13968723-6b44-497f-b8cb-a791cf199fd8,Delivery - Partner Using Uber App,UberEats Android,Completed,5/28/21,3:10 PM,49.47,3.83,53.3,0,0,0,0,0,0,0,0,53.3,-12.37,0,0,0,0,0,,0,-3.83,0,37.1,6/7/21,0,0,25
The Wing Stop ,,#EEAF1,d9ad4995-2040-47f9-824f-b39f5e9eeaf1,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/28/21,5:10 PM,17.24,1.34,18.58,0,0,0,0,0,0,0,0,18.58,-4.65,0,0,0,0,0,,0,-1.34,0,12.59,6/7/21,0,0,27
The Wing Stop ,,#26A18,2dd924c9-83e7-4632-ae0b-e98a14226a18,Delivery - Partner Using Uber App,UberEats Android,Completed,5/29/21,11:43 AM,50.72,3.93,54.65,0,0,0,0,0,0,0,0,54.65,-12.68,0,0,0,0,0,,0,-3.93,0,38.04,6/7/21,0,0,25
The Wing Stop ,,#8488E,d5fb99a6-1cd0-4b2e-ae1d-86c6c058488e,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/29/21,5:57 PM,49.47,3.83,53.3,0,0,0,0,0,0,0,0,53.3,-12.37,0,0,0,0,0,,0,-3.83,0,37.1,6/7/21,0,0,25
The Wing Stop ,,#10610,39570ba6-1d60-440d-a7be-17ef29c10610,Delivery - Partner Using Uber App,Postmates Android,Completed,5/29/21,7:09 PM,28.74,2.23,30.97,0,0,0,0,0,0,0,0,30.97,-7.76,0,0,0,0,0,,0,-2.23,0,20.98,6/7/21,0,0,27
The Wing Stop ,,#498E3,adf4c205-9481-42e4-bd8d-82726eb498e3,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/29/21,8:22 PM,29.98,2.32,32.3,0,0,0,0,0,0,0,0,32.3,-8.09,0,0,0,0,0,,0,-2.32,0,21.89,6/7/21,0,0,27
The Wing Stop ,,#7ADD3,06717c5e-322b-4ad5-a7d2-b7b8adb7add3,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/29/21,9:08 PM,38.8,3.01,41.81,0,0,0,0,0,0,0,0,41.81,-10.48,0,0,0,0,0,,0,-3.01,0,28.32,6/7/21,0,0,27
The Wing Stop ,,#43B75,f061b53d-704b-45d2-9b4b-b8cab5c43b75,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/30/21,3:07 PM,32.99,2.56,35.55,0,0,0,0,0,0,0,0,35.55,-8.25,0,0,0,0,0,,0,-2.56,0,24.74,6/7/21,0,0,25
The Wing Stop ,,#38EEA,3dac578a-2c84-4919-9cde-210caed38eea,Delivery - Partner Using Uber App,Postmates Android,Completed,5/30/21,4:11 PM,32.99,2.56,35.55,0,0,0,0,0,0,0,0,35.55,-8.91,0,0,0,0,0,,0,-2.56,0,24.08,6/7/21,0,0,27
The Wing Stop ,,#8A8B8,c4114c02-0d85-41e4-b61c-5aedc9f8a8b8,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/30/21,6:37 PM,13.78,1.07,14.85,0,0,0,0,0,0,0,0,14.85,-3.72,0,0,0,0,0,,0,-1.07,0,10.06,6/7/21,0,0,27
The Wing Stop ,,#D3594,6e130a7d-ed0d-4ba1-ba57-a751b60d3594,Delivery - Partner Using Uber App,UberEats iOS,Canceled,5/30/21,8:01 PM,21.74,1.68,23.42,0,0,0,0,0,0,0,0,23.42,-5.44,0,0,0,0,0,,0,-1.68,0,16.3,6/7/21,0,0,25
The Wing Stop ,,#14EAA,0d087a43-e2a2-4954-a97d-107e3f014eaa,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/30/21,8:19 PM,15.48,1.2,16.68,0,0,0,0,0,0,0,0,16.68,-4.18,0,0,0,0,0,,0,-1.2,0,11.3,6/7/21,0,0,27
The Wing Stop ,,#B58D2,3cd38b81-81cd-4f5c-811f-b5a8614b58d2,Delivery - Partner Using Uber App,Postmates Android,Completed,5/30/21,9:16 PM,33.74,2.61,36.35,0,0,0,0,0,0,0,0,36.35,-9.11,0,0,0,0,0,,0,-2.61,0,24.63,6/7/21,0,0,27
The Wing Stop ,,#A59CD,fee99392-96cf-446c-a3bb-a1a48c1a59cd,Delivery - Partner Using Uber App,Postmates Android,Completed,5/31/21,11:38 AM,23.98,1.86,25.84,0,0,0,0,0,0,0,0,25.84,-6.47,0,0,0,0,0,,0,-1.86,0,17.51,6/7/21,0,0,27
The Wing Stop ,,#48C2A,d9bc64e7-76b8-4c13-8b6e-375c0c548c2a,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/31/21,4:39 PM,27.46,2.13,29.59,0,0,0,0,0,0,0,0,29.59,-7.41,0,0,0,0,0,,0,-2.13,0,20.05,6/7/21,0,0,27
The Wing Stop ,,#85605,cd090a4f-a0a4-4f5a-b978-052d93485605,Delivery - Partner Using Uber App,Postmates Android,Completed,5/31/21,7:50 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-3.24,0,0,0,0,0,,0,-0.93,0,8.75,6/7/21,0,0,27
The Wing Stop ,,#D3D21,49b30c85-606d-4d51-b953-8092b3dd3d21,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/31/21,9:19 PM,15.98,1.24,17.22,0,0,0,0,0,0,0,0,17.22,-4.31,0,0,0,0,0,,0,-1.24,0,11.67,6/7/21,0,0,27
Trattoria Contadina ,,#C58C6,bbba9717-1353-4f1b-8765-bdab5abc58c6,Delivery - Partner Using Uber App,UberEats Web,Completed,5/1/21,5:49 PM,25.73,1.99,27.72,0,0,0,0,0,0,0,0,27.72,-6.43,0,0,0,0,0,,0,-1.99,0,19.3,5/3/21,0,0,25
Trattoria Contadina ,,#C6835,32d12d4b-9a37-4a88-86d5-d170046c6835,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/1/21,6:59 PM,16.98,1.32,18.3,0,0,0,0,0,0,0,0,18.3,-4.25,0,0,0,0,0,,0,-1.32,0,12.73,5/3/21,0,0,25
Trattoria Contadina ,,#9744C,823c8b90-13b4-44e7-b1c4-1dc8f809744c,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/1/21,6:49 PM,54.69,4.24,58.93,0,0,0,0,0,0,0,0,58.93,-13.67,0,0,0,0,0,,0,-4.24,0,41.02,5/3/21,0,0,25
Trattoria Contadina ,,#97388,ab3d01bc-f838-48dd-ac25-388fade97388,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/2/21,4:01 PM,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-3.5,0,0,0,0,0,,0,-1.08,0,10.49,5/3/21,0,0,25
Trattoria Contadina ,,#065DC,d0ff1aa2-9f0f-4a61-87c6-a7839e8065dc,Delivery - Partner Using Uber App,UberEats iOS,Canceled,5/2/21,6:05 PM,30.97,2.4,33.37,0,0,0,0,0,0,0,0,33.37,-7.74,0,0,0,0,0,,0,-2.4,0,23.23,5/3/21,0,0,25
Trattoria Contadina ,,#71D3D,3e2a0397-42aa-4f5e-b836-843d8b371d3d,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/2/21,9:04 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-3,0,0,0,0,0,,0,-0.93,0,8.99,5/3/21,0,0,25
Trattoria Contadina ,,#00056,cb693d5a-e2b4-418f-93bb-41962c900056,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/3/21,4:42 PM,33.71,2.61,36.32,0,0,0,0,0,0,0,0,36.32,-9.1,0,0,0,0,0,,0,-2.61,0,24.61,5/10/21,0,0,27
Trattoria Contadina ,,#B3D31,609b1146-b838-40a2-9333-a7f2534b3d31,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/3/21,6:24 PM,17.73,1.37,19.1,0,0,0,0,0,0,0,0,19.1,-4.43,0,0,0,0,0,,0,-1.37,0,13.3,5/10/21,0,0,25
Trattoria Contadina ,,#63792,7394c005-9757-40ff-989b-401733363792,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/4/21,11:32 AM,27.97,2.17,30.14,0,0,0,0,0,0,0,0,30.14,-6.99,0,0,0,0,0,,0,-2.17,0,20.98,5/10/21,0,0,25
Trattoria Contadina ,,#D1C27,bc6272cd-f9d3-4647-b2fb-be3bc91d1c27,Delivery - Partner Using Uber App,UberEats Web,Completed,5/4/21,6:31 PM,17.72,1.37,19.09,0,0,0,0,0,0,0,0,19.09,-4.43,0,0,0,0,0,,0,-1.37,0,13.29,5/10/21,0,0,25
Trattoria Contadina ,,#28684,7efca814-8f32-4a24-a966-5b725f128684,Delivery - Partner Using Uber App,UberEats Android,Completed,5/4/21,9:24 PM,31.71,2.46,34.17,0,0,0,0,0,0,0,0,34.17,-7.93,0,0,0,0,0,,0,-2.46,0,23.78,5/10/21,0,0,25
Trattoria Contadina ,,#E0C44,948885c1-9bed-4d78-92b1-7c13abce0c44,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/5/21,1:48 PM,20.97,1.63,22.6,0,0,0,0,0,0,0,0,22.6,-5.24,0,0,0,0,0,,0,-1.63,0,15.73,5/10/21,0,0,25
Trattoria Contadina ,,#5B2BA,da510f4f-28bc-41c2-ab4f-fd73e6f5b2ba,Delivery - Partner Using Uber App,Postmates Android,Completed,5/5/21,5:11 PM,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-5.93,0,0,0,0,0,,0,-1.7,0,16.05,5/10/21,0,0,27
Trattoria Contadina ,,#6582C,a11337a0-d20c-44a0-a3fd-4519d7d6582c,Delivery - Partner Using Uber App,Postmates Android,Completed,5/6/21,6:12 PM,25.46,1.97,27.43,0,0,0,0,0,0,0,0,27.43,-6.87,0,0,0,0,0,,0,-1.97,0,18.59,5/10/21,0,0,27
Trattoria Contadina ,,#DE133,b2b54f7f-ebd4-4c5c-826a-8b29144de133,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/6/21,7:02 PM,9.74,0.75,10.49,0,0,0,0,0,0,0,0,10.49,-2.44,0,0,0,0,0,,0,-0.75,0,7.3,5/10/21,0,0,25
Trattoria Contadina ,,#FE7A7,87a8f2eb-a09f-4f62-b514-367068ffe7a7,Delivery - Partner Using Uber App,UberEats Web,Completed,5/6/21,8:00 PM,16.46,1.28,17.74,0,0,0,0,0,0,0,0,17.74,-4.12,0,0,0,0,0,,0,-1.28,0,12.34,5/10/21,0,0,25
Trattoria Contadina ,,#FFA9A,3f8c9a93-4339-4e31-b90d-940f3bcffa9a,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/6/21,8:22 PM,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-3.5,0,0,0,0,0,,0,-1.08,0,10.49,5/10/21,0,0,25
Trattoria Contadina ,,#A633C,2e2a4207-2fb1-4457-b615-e3197a2a633c,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/7/21,5:52 PM,58.68,4.55,63.23,0,0,0,0,0,0,0,0,63.23,-14.67,0,0,0,0,0,,0,-4.55,0,44.01,5/10/21,0,0,25
Trattoria Contadina ,,#CA3E7,01dbc1e3-3a69-40de-bdcf-4bcdca7ca3e7,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/8/21,4:56 PM,28.96,2.24,31.2,0,0,0,0,0,0,0,0,31.2,-7.24,0,0,0,0,0,,0,-2.24,0,21.72,5/10/21,0,0,25
Trattoria Contadina ,,#7857F,3038aa1a-d127-4e5f-b444-c7fe6277857f,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/8/21,7:30 PM,46.94,3.64,50.58,0,0,0,0,0,0,0,0,50.58,-11.74,0,0,0,0,0,,0,-3.64,0,35.2,5/10/21,0,0,25
Trattoria Contadina ,,#44422,e215a664-e088-4089-9280-9fc32bc44422,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/9/21,6:57 PM,39.22,3.04,42.26,0,0,0,0,0,0,0,0,42.26,-9.81,0,0,0,0,0,,0,-3.04,0,29.41,5/10/21,0,0,25
Trattoria Contadina ,,#99749,f3a7e9b3-c453-4ff1-9008-02f26fe99749,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/11/21,4:21 PM,20.97,1.63,22.6,0,0,0,0,0,0,0,0,22.6,-5.24,0,0,0,0,0,,0,-1.63,0,15.73,5/17/21,0,0,25
Trattoria Contadina ,,#73B0C,0e9999cc-9cbb-41ce-810e-2daa17c73b0c,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/12/21,8:19 PM,31.47,2.44,33.91,0,0,0,0,0,0,0,0,33.91,-7.87,0,0,0,0,0,,0,-2.44,0,23.6,5/17/21,0,0,25
Trattoria Contadina ,,#9F8A5,e38c5539-3304-4b0e-a290-6e70fbf9f8a5,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/13/21,3:01 PM,20.98,1.63,22.61,0,0,0,0,0,0,0,0,22.61,-5.25,0,0,0,0,0,,0,-1.63,0,15.73,5/17/21,0,0,25
Trattoria Contadina ,,#8BD0E,d7b1c190-fbfc-4569-b194-6881db48bd0e,Delivery - Partner Using Uber App,UberEats Android,Completed,5/13/21,3:23 PM,33.71,2.61,36.32,0,0,0,0,0,0,0,0,36.32,-8.43,0,0,0,0,0,,0,-2.61,0,25.28,5/17/21,0,0,25
Trattoria Contadina ,,#8E961,5bbfd18e-e2e5-461c-a534-e30ab9a8e961,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/13/21,9:31 PM,35.72,2.77,38.49,0,0,0,0,0,0,0,0,38.49,-8.93,0,0,0,0,0,,0,-2.77,0,26.79,5/17/21,0,0,25
Trattoria Contadina ,,#FFB04,da78461b-82f3-44eb-8766-9b45440ffb04,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/14/21,7:37 PM,59.68,4.63,64.31,0,0,0,0,0,0,0,0,64.31,-16.11,0,0,0,0,0,,0,-4.63,0,43.57,5/17/21,0,0,27
Trattoria Contadina ,,#5DEB4,0fa22f17-74c6-44f5-9d15-8acdcb05deb4,Delivery - Partner Using Uber App,UberEats Android,Completed,5/14/21,8:30 PM,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-3.5,0,0,0,0,0,,0,-1.08,0,10.49,5/17/21,0,0,25
Trattoria Contadina ,,#1EED3,e533099e-1fe6-4562-b2b6-f9d70a81eed3,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/16/21,6:32 PM,27.97,2.17,30.14,0,0,0,0,0,0,0,0,30.14,-6.99,0,0,0,0,0,,0,-2.17,0,20.98,5/17/21,0,0,25
Trattoria Contadina ,,#E4D54,c8d9bdda-a151-43d2-bfcc-fe28303e4d54,Pickup,UberEats iOS,Completed,5/16/21,6:25 PM,35.97,3.33,39.3,0,0,0,0,0,0,0,0,39.3,0,0,0,0,0,0,,0,-3.33,0,35.97,5/17/21,0,0,
Trattoria Contadina ,,#FFB04,da78461b-82f3-44eb-8766-9b45440ffb04,,Unknown,Refund,5/14/21,7:37 PM,-9.74,0,-9.74,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-9.74,5/24/21,,,
Trattoria Contadina ,,,,,Unknown,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other fee,1.19,0,0,1.19,5/24/21,0,0,
Trattoria Contadina ,,#2CAC7,d6201eca-fc2a-41bb-b935-4de9ff72cac7,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/18/21,11:44 AM,25.98,2.01,27.99,0,0,0,0,0,0,0,0,27.99,-6.5,0,0,0,0,0,,0,-2.01,0,19.48,5/24/21,0,0,25
Trattoria Contadina ,,#84AF9,adb8329c-03a5-4fd1-bb7a-bfbc48484af9,Delivery - Partner Using Uber App,Postmates Android,Completed,5/18/21,8:29 PM,20.73,1.61,22.34,0,0,0,0,0,0,0,0,22.34,-5.6,0,0,0,0,0,,0,-1.61,0,15.13,5/24/21,0,0,27
Trattoria Contadina ,,#7DE13,25312a45-b081-43c2-b769-7590b7c7de13,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/20/21,9:10 PM,17.48,1.35,18.83,0,0,0,0,0,0,0,0,18.83,-4.37,0,0,0,0,0,,0,-1.35,0,13.11,5/24/21,0,0,25
Trattoria Contadina ,,#D65F6,1a8298c5-6175-4287-b90d-9aa6544d65f6,Delivery - Partner Using Uber App,UberEats Web,Completed,5/20/21,9:15 PM,31.96,2.48,34.44,0,0,0,0,0,0,0,0,34.44,-7.99,0,0,0,0,0,,0,-2.48,0,23.97,5/24/21,0,0,25
Trattoria Contadina ,,#647E3,1c8e31ee-ae31-4d72-926e-3f30c4e647e3,Delivery - Partner Using Uber App,Postmates Android,Completed,5/21/21,4:58 PM,33.46,2.59,36.05,0,0,0,0,0,0,0,0,36.05,-9.03,0,0,0,0,0,,0,-2.59,0,24.43,5/24/21,0,0,27
Trattoria Contadina ,,#202BD,8460c06e-d74a-4dfa-b730-3bd32be202bd,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/21/21,7:35 PM,34.21,2.65,36.86,0,0,0,0,0,0,0,0,36.86,-8.55,0,0,0,0,0,,0,-2.65,0,25.66,5/24/21,0,0,25
Trattoria Contadina ,,#87447,e6a0fbe6-da51-4cd4-9b76-7d312c187447,Delivery - Partner Using Uber App,UberEats Android,Completed,5/21/21,7:46 PM,27.97,2.17,30.14,0,0,0,0,0,0,0,0,30.14,-6.99,0,0,0,0,0,,0,-2.17,0,20.98,5/24/21,0,0,25
Trattoria Contadina ,,#FC17C,a70f5031-188c-4109-9262-1678224fc17c,Delivery - Partner Using Uber App,UberEats Web,Completed,5/21/21,9:08 PM,32.97,2.56,35.53,0,0,0,0,0,0,0,0,35.53,-8.24,0,0,0,0,0,,0,-2.56,0,24.73,5/24/21,0,0,25
Trattoria Contadina ,,#5452F,51c451f4-c5ca-4cb4-b83a-8831f9e5452f,Delivery - Partner Using Uber App,UberEats Android,Completed,5/22/21,5:46 PM,20.96,1.56,22.52,0,0,0,0,0,0,0,0,22.52,-5.24,0,0,0,0,0,,0,-1.56,0,15.72,5/24/21,0,0,25
Trattoria Contadina ,,#42F5C,fcc93057-fdaa-4020-8c04-c160e0142f5c,Delivery - Partner Using Uber App,Postmates Android,Completed,5/22/21,8:59 PM,18.98,1.47,20.45,0,0,0,0,0,0,0,0,20.45,-5.12,0,0,0,0,0,,0,-1.47,0,13.86,5/24/21,0,0,27
Trattoria Contadina ,,#B4C95,0be75c46-d6cd-40fd-9813-d7eae6cb4c95,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/22/21,9:11 PM,54.19,4.2,58.39,0,0,0,0,0,0,0,0,58.39,-13.55,0,0,0,0,0,,0,-4.2,0,40.64,5/24/21,0,0,25
Trattoria Contadina ,,#6005E,8fe3bd4a-2441-44a9-96af-8558cdd6005e,Delivery - Partner Using Uber App,UberEats Web,Completed,5/23/21,12:43 PM,10.98,0.85,11.83,0,0,0,0,0,0,0,0,11.83,-2.75,0,0,0,0,0,,0,-0.85,0,8.23,5/24/21,0,0,25
Trattoria Contadina ,,#8923B,cdc48813-7555-4878-b17c-32553ea8923b,Pickup,UberEats iOS,Completed,5/23/21,9:16 PM,32.7,2.53,35.23,0,0,0,0,0,0,0,0,35.23,0,0,0,0,0,0,,0,-2.53,0,32.7,5/24/21,0,0,
Trattoria Contadina ,,#11809,ba65f1da-3bd2-4e44-986f-b7d90b711809,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/24/21,6:01 PM,30.97,2.4,33.37,0,0,0,0,0,0,0,0,33.37,-7.74,0,0,0,0,0,,0,-2.4,0,23.23,6/1/21,0,0,25
Trattoria Contadina ,,#3393B,030e31b7-0765-4b32-9ef0-efc106a3393b,Delivery - Partner Using Uber App,Postmates Android,Completed,5/25/21,3:39 PM,37.96,2.94,40.9,0,0,0,0,0,0,0,0,40.9,-10.25,0,0,0,0,0,,0,-2.94,0,27.71,6/1/21,0,0,27
Trattoria Contadina ,,#EC46E,efc833d5-5f07-4f89-9dd4-1a06a85ec46e,Delivery - Partner Using Uber App,Postmates Android,Completed,5/25/21,5:09 PM,27.98,2.17,30.15,0,0,0,0,0,0,0,0,30.15,-7.55,0,0,0,0,0,,0,-2.17,0,20.43,6/1/21,0,0,27
Trattoria Contadina ,,#A96E0,18fb47e5-c40d-4a8d-91d7-437597aa96e0,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/26/21,7:49 PM,12.74,0.99,13.73,0,0,0,0,0,0,0,0,13.73,-3.19,0,0,0,0,0,,0,-0.99,0,9.55,6/1/21,0,0,25
Trattoria Contadina ,,#8183C,d641fbba-04dd-48e8-a1e5-3d34cbf8183c,Delivery - Partner Using Uber App,UberEats Android,Completed,5/26/21,8:59 PM,20.48,1.59,22.07,0,0,0,0,0,0,0,0,22.07,-5.12,0,0,0,0,0,,0,-1.59,0,15.36,6/1/21,0,0,25
Trattoria Contadina ,,#12D97,7784c16b-07ff-4818-83a7-8941f1f12d97,Delivery - Partner Using Uber App,Postmates iOS,Completed,5/27/21,1:24 PM,52.2,4.05,56.25,0,0,0,0,0,0,0,0,56.25,-14.09,0,0,0,0,0,,0,-4.05,0,38.11,6/1/21,0,0,27
Trattoria Contadina ,,#8F1CA,27c1f577-cd3c-4d2f-89db-2d008be8f1ca,Pickup,UberEats iOS,Completed,5/27/21,1:22 PM,24.96,1.93,26.89,0,0,0,0,0,0,0,0,26.89,0,0,0,0,0,0,,0,-1.93,0,24.96,6/1/21,0,0,
Trattoria Contadina ,,#62180,13b24388-102c-45d1-83f7-cf66f3362180,Pickup,UberEats Android,Completed,5/27/21,5:30 PM,16.98,1.32,18.3,0,0,0,0,0,0,0,0,18.3,0,0,0,0,0,0,,0,-1.32,0,16.98,6/1/21,0,0,
Trattoria Contadina ,,#11333,f7b34d79-5822-4f2d-86f8-3a62c6e11333,Delivery - Partner Using Uber App,Postmates Android,Completed,5/28/21,10:43 AM,62.94,4.05,66.99,0,0,0,0,0,0,0,0,66.99,-16.99,0,0,0,0,0,,0,-4.05,0,45.95,6/1/21,0,0,27
Trattoria Contadina ,,#CA812,82413b1b-ae4c-40ed-bebe-0d5ed53ca812,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/28/21,11:08 AM,13.99,1.08,15.07,0,0,0,0,0,0,0,0,15.07,-3.5,0,0,0,0,0,,0,-1.08,0,10.49,6/1/21,0,0,25
Trattoria Contadina ,,#0EF1C,7fa29e87-d651-44b4-80f1-8792afb0ef1c,Delivery - Partner Using Uber App,UberEats Web,Completed,5/28/21,3:29 PM,67.67,5.24,72.91,0,0,0,0,0,0,0,0,72.91,-16.92,0,0,0,0,0,,0,-5.24,0,50.75,6/1/21,0,0,25
Trattoria Contadina ,,#C0FDF,fe4b7be1-7d2f-4063-810f-318d3cfc0fdf,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/28/21,8:56 PM,16.98,1.32,18.3,0,0,0,0,0,0,0,0,18.3,-4.25,0,0,0,0,0,,0,-1.32,0,12.73,6/1/21,0,0,25
Trattoria Contadina ,,#54EB4,49494e68-979e-45aa-b452-88150db54eb4,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/30/21,6:44 PM,40.71,3.16,43.87,0,0,0,0,0,0,0,0,43.87,-10.18,0,0,0,0,0,,0,-3.16,0,30.53,6/1/21,0,0,25
Trattoria Contadina ,,,,,Unknown,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Restaurant refunds,9.74,0,0,9.74,6/7/21,0,0,
Trattoria Contadina ,,#79A1C,d6d81c86-ad8d-4e33-a10b-32a0de279a1c,Delivery - Partner Using Uber App,UberEats iOS,Completed,5/31/21,7:15 PM,28.71,2.23,30.94,0,0,0,0,0,0,0,0,30.94,-7.18,0,0,0,0,0,,0,-2.23,0,21.53,6/7/21,0,0,25
Trattoria Contadina ,,#657F6,0af8dd06-31b8-4223-b7b8-937f709657f6,Delivery - Partner Using Uber App,UberEats Web,Completed,5/31/21,8:45 PM,44.95,3.48,48.43,0,0,0,0,0,0,0,0,48.43,-11.24,0,0,0,0,0,,0,-3.48,0,33.71,6/7/21,0,0,25
