Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Special Offer - Delivery,Tax on Special Offer - Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Dispatch Fee,Tax on Dispatch Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date
Ameci Pizza & Pasta - Lake Forest,,#F3904,3d1c7cca-28ab-458c-a162-3c2c84bf3904,,Unknown,Refund,2021-01-28,22:20,-3.99,-0.31,-4.3,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-4.3,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#2B371,9e44a411-7f44-48f4-b89a-d9ba7b52b371,Delivery - Partner Using Uber App,iOS,Completed,2021-01-29,14:38,22.74,1.76,24.5,0,0,0,0,0,0,0,0,24.5,-4.32,0,0,0,0,0,,0,0,0,20.18,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#E15FB,1410633b-4f19-411c-a1b8-e4eed12e15fb,Delivery - Partner Using Uber App,iOS,Completed,2021-01-29,17:52,39.48,3.06,42.54,0,0,0,0,0,0,0,0,42.54,-7.5,0,0,0,0,0,,0,0,0,35.04,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#1910E,3dc2b32e-87b4-4561-94c8-d3ee4b61910e,Delivery - Partner Using Uber App,Android,Completed,2021-01-29,18:05,32.47,2.52,34.99,0,0,0,0,0,0,0,0,34.99,-6.17,0,0,0,0,0,,0,0,0,28.82,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#9A6FF,3265475e-219c-41cc-b38f-dba1d0e9a6ff,Delivery - Partner Using Uber App,iOS,Completed,2021-01-29,18:18,49.19,3.81,53,0,0,0,0,0,0,0,0,53,-9.35,0,0,0,0,0,,0,0,0,43.65,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#08324,4586923b-d8e1-4ae1-9dd1-4cf06e308324,Delivery - Partner Using Uber App,iOS,Completed,2021-01-29,19:21,18.73,1.45,20.18,0,0,0,0,0,0,0,0,20.18,-3.56,0,0,0,0,0,,0,0,0,16.62,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#0CEDE,2771b99d-5784-4960-bb02-d25281a0cede,Delivery - Partner Using Uber App,iOS,Completed,2021-01-29,19:37,17.97,1.39,19.36,0,0,0,0,0,0,0,0,19.36,-3.41,0,0,0,0,0,,0,0,0,15.95,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#6BFDC,7869cb3a-eeff-41a8-8f6a-f811c026bfdc,Delivery - Partner Using Uber App,Android,Completed,2021-01-29,20:43,53.42,4.14,57.56,0,0,0,0,0,0,0,0,57.56,-10.15,0,0,0,0,0,,0,0,0,47.41,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#2D923,47fc0297-4d61-4eb9-bb45-9adff152d923,Delivery - Partner Using Uber App,iOS,Completed,2021-01-29,21:01,40.05,3.1,43.15,0,0,0,0,0,0,0,0,43.15,-7.61,0,0,0,0,0,,0,0,0,35.54,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#3845C,7815f9d6-8397-42fb-ac43-08a24403845c,Delivery - Partner Using Uber App,iOS,Completed,2021-01-29,21:10,31.98,2.48,34.46,0,0,0,0,0,0,0,0,34.46,-6.08,0,0,0,0,0,,0,0,0,28.38,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#24C29,453b09db-45af-4c93-a3a4-6ac855b24c29,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-29,21:49,24.99,1.94,26.93,0,0,0,0,0,0,0,0,26.93,-4.75,0,0,0,0,0,,0,0,0,22.18,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#69544,cacd4d54-684b-40f7-ac60-04adfb869544,Delivery - Partner Using Uber App,Android,Completed,2021-01-30,12:14,34.48,2.67,37.15,0,0,0,0,0,0,0,0,37.15,-6.55,0,0,0,0,0,,0,0,0,30.6,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#1CFE5,bc4cd5e7-ca23-4b1b-99e7-83ce94a1cfe5,Delivery - Partner Using Uber App,iOS,Completed,2021-01-30,14:15,10.99,0.85,11.84,0,0,0,0,0,0,0,0,11.84,-2.09,0,0,0,0,0,,0,0,0,9.75,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#2A9DE,7c6c3597-2204-4150-828a-97ae08c2a9de,Delivery - Partner Using Uber App,iOS,Completed,2021-01-30,16:02,22.72,1.76,24.48,0,0,0,0,0,0,0,0,24.48,-4.32,0,0,0,0,0,,0,0,0,20.16,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#0B5CD,b6949410-73c6-4ee5-b9e0-88befb30b5cd,Delivery - Partner Using Uber App,iOS,Completed,2021-01-30,17:46,26.23,2.03,28.26,0,0,0,0,0,0,0,0,28.26,-4.98,0,0,0,0,0,,0,0,0,23.28,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#A6ED1,3bc5b49f-50a6-4b9a-8ba4-46def07a6ed1,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-30,19:53,42.3,3.28,45.58,0,0,0,0,0,0,0,0,45.58,-8.04,0,0,0,0,0,,0,0,0,37.54,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#01E2E,c87bdba4-22ae-4a2b-8829-b28546701e2e,Delivery - Partner Using Uber App,iOS,Completed,2021-01-30,20:48,24.99,1.94,26.93,0,0,0,0,0,0,0,0,26.93,-4.75,0,0,0,0,0,,0,0,0,22.18,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#FDBBE,f21f843f-142b-4d06-b054-0622086fdbbe,Delivery - Partner Using Uber App,iOS,Completed,2021-01-30,21:22,25.73,1.99,27.72,0,0,0,0,0,0,0,0,27.72,-4.89,0,0,0,0,0,,0,0,0,22.83,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#E3064,e2f4383e-dffe-4b7a-87ef-b6f0df1e3064,Delivery - Partner Using Uber App,iOS,Completed,2021-01-31,19:10,17.56,1.36,18.92,0,0,0,0,0,0,0,0,18.92,-3.34,0,0,0,0,0,,0,0,0,15.58,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#B4A26,74826cb8-97fc-4b3c-b10f-a1a05deb4a26,Delivery - Partner Using Uber App,iOS,Completed,2021-01-31,19:41,19.98,1.55,21.53,0,0,0,0,0,0,0,0,21.53,-3.8,0,0,0,0,0,,0,0,0,17.73,2021-02-01
Ameci Pizza & Pasta - Lake Forest,,#8BA90,a67c31dc-4559-4d98-b3d9-3f1e51b8ba90,Delivery - Partner Using Uber App,Android,Completed,2021-01-31,20:28,21.54,1.67,23.21,0,0,0,0,0,0,0,0,23.21,-4.09,0,0,0,0,0,,0,0,0,19.12,2021-02-01
