Transaction Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Discounts,Adjustments,Taxes,Tip,Other,You earned,Notes
Delivery,12/17/21,#02a09712,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.00,-$7.20,$0.00,$0.00,$1.40,,,$12.20,
Delivery,12/17/21,#47c26463,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$62.99,-$25.20,$0.00,$0.00,$4.88,,,$42.67,
Delivery,12/17/21,#348b579f,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.90,-$7.17,-$3.99,$0.00,$2.16,,,$18.90,
Delivery,12/17/21,#7a888886,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$33.97,-$8.19,-$5.10,$0.00,$2.24,,,$22.92,
Delivery,12/17/21,#CEB07,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,$0.00,,,$9.27,
Delivery,12/17/21,#072617388528187,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$12.99,-$5.20,$0.00,$0.00,$1.01,,,$8.80,
Delivery,12/17/21,#3804E,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$0.00,$0.00,,,$10.79,
Delivery,12/17/21,#283017382387853,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$12.99,-$5.20,$0.00,$0.00,$1.01,,,$8.80,
Delivery,12/17/21,#2bc4ac99,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.00,-$5.60,$0.00,$0.00,$1.09,,,$9.49,
Delivery,12/17/21,#257117389598285,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$15.45,-$6.18,$0.00,$0.00,$1.20,,,$10.47,
Delivery,12/16/21,#116017381955222,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$15.49,-$6.19,$0.00,$0.00,$1.20,,,$10.50,
Delivery,12/16/21,#f25d5969,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.99,-$7.20,$0.00,$0.00,$1.39,,,$12.18,
Delivery,12/16/21,#6bdc8ae8,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.97,-$11.59,$0.00,$0.00,$2.25,,,$19.63,
Delivery,12/16/21,#1d977423,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$37.65,-$9.77,-$5.00,$0.00,$2.38,,,$25.27,
Delivery,12/16/21,#2c87bdc3,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.97,-$11.59,$0.00,$0.00,$2.25,,,$19.63,
Delivery,12/16/21,#74d841f2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.95,-$5.98,$0.00,$0.00,$1.16,,,$10.13,
Delivery,12/16/21,#204d10d4,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,12/16/21,#51f43abd,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,12/16/21,#8EB70,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$3.20,-$3.00,$0.00,$0.00,,,$9.29,
Delivery,12/16/21,#0C050,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$29.40,-$11.76,$0.00,$0.00,$0.00,,,$17.64,
Delivery,12/16/21,#39e89d86,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.90,-$6.26,-$5.00,$0.00,$1.85,,,$19.49,
Delivery,12/16/21,#55CCD,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$11.99,-$4.80,$0.00,$0.00,$0.00,,,$7.19,
Delivery,12/16/21,#e5bc7f55,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.49,-$7.00,$0.00,$0.00,$1.36,,,$11.85,
Reimbursement,12/16/21,,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,,$9.77,,,,$9.77,UBEREATS - Cancelled Order Reimbursement For Order ID: F2D26 on 11-12-2021
Reimbursement,12/16/21,,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,,$1.57,,,,$1.57,DOORDASH - Adjustment Reimbursement For Order ID: 8ff69c15 on 30-11-2021
Reimbursement,12/16/21,,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,,$7.24,,,,$7.24,DOORDASH - Adjustment Reimbursement For Order ID: 5fb83fb2 on 24-11-2021
Reimbursement,12/16/21,,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,,$30.16,,,,$30.16,DOORDASH - Cancelled Order Reimbursement For Order ID: f5401ea7 on 10-12-2021
Reimbursement,12/16/21,,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,,$9.75,,,,$9.75,DOORDASH - Cancelled Order Reimbursement For Order ID: f9bfd8ea on 06-12-2021
Delivery,12/15/21,#0E0D6,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$31.99,-$9.80,-$3.00,$0.00,$0.00,,,$19.19,
Delivery,12/15/21,#0911e6b2,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$0.00,$1.01,,,$8.81,
Delivery,12/15/21,#D5C18,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.99,-$7.00,-$3.00,$0.00,$0.00,,,$14.99,
Delivery,12/15/21,#f487f910,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$41.73,-$16.69,$0.00,$0.00,$3.23,,,$28.27,
Delivery,12/15/21,#1CA80,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.99,-$7.00,-$3.00,$0.00,$0.00,,,$14.99,
Delivery,12/15/21,#3AD5C,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$7.39,-$3.00,$0.00,$0.00,,,$15.59,
Delivery,12/15/21,#038d9322,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.99,-$6.00,$0.00,$0.00,$1.16,,,$10.15,
Delivery,12/15/21,#815C2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.95,-$6.38,$0.00,$0.00,$0.00,,,$9.57,
Delivery,12/15/21,#1E9B4,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.99,-$8.40,$0.00,$0.00,$0.00,,,$12.59,
Delivery,12/15/21,#e9548dda,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.98,-$7.59,$0.00,$0.00,$1.47,,,$12.86,
Delivery,12/15/21,#0468c14b,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$1.08,,,$9.45,
Delivery,12/15/21,#E7663,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$3.19,-$3.00,$0.00,$0.00,,,$9.30,
Delivery,12/15/21,#28235,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.95,-$6.38,$0.00,$0.00,$0.00,,,$9.57,
Delivery,12/15/21,#4E572,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,$0.00,,,$7.79,
Delivery,12/15/21,#ccaa80e0,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$1.08,,,$9.45,
Delivery,12/15/21,#d9018f8c,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.99,-$7.60,$0.00,$0.00,$1.47,,,$12.86,
Delivery,12/15/21,#1D01D,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.00,-$5.20,$0.00,$0.00,$0.00,,,$7.80,
Delivery,12/15/21,#926717360116116,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$15.94,-$6.37,$0.00,$0.00,$1.24,,,$10.81,
Delivery,12/15/21,#1EE01,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.95,-$7.18,$0.00,$0.00,$0.00,,,$10.77,
Delivery,12/15/21,#34606,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.48,-$5.19,-$3.00,$0.00,$0.00,,,$12.29,
Delivery,12/15/21,#218417364652367,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$17.98,-$2.05,-$5.00,$0.00,$1.01,,,$11.94,
Delivery,12/15/21,#7B3E8,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$4.19,-$3.00,$0.00,$0.00,,,$10.79,
Delivery,12/15/21,#610117362661081,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$17.45,-$1.84,-$5.00,$0.00,$0.96,,,$11.57,
Delivery,12/14/21,#E3E7E,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$27.90,-$11.16,$0.00,$0.00,$0.00,,,$16.74,
Delivery,12/14/21,#3D39B,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.70,-$6.68,$0.00,$0.00,$0.00,,,$10.02,
Delivery,12/14/21,#F4A0C,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$8.00,-$3.20,$0.00,$0.00,$0.00,,,$4.80,
Delivery,12/14/21,#E0887,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$18.98,-$4.59,-$3.00,$0.00,$0.00,,,$11.39,
Delivery,12/14/21,#944cc82f,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.49,-$6.20,$0.00,$0.00,$1.20,,,$10.49,
Delivery,12/14/21,#c6bc3d62,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$0.00,$2.01,,,$17.60,
Delivery,12/14/21,#E6903,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.99,-$5.00,-$3.00,$0.00,$0.00,,,$11.99,
Delivery,12/14/21,#8DAA3,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.00,-$10.00,$0.00,$0.00,$0.00,,,$15.00,
Delivery,12/14/21,#0E8A6,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,$0.00,,,$9.27,
Delivery,12/14/21,#28051,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$41.97,-$5.79,-$11.00,$0.00,$0.00,,,$25.18,
Delivery,12/14/21,#9aee11e0,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.98,-$7.59,$0.00,$0.00,$1.47,,,$12.86,
Delivery,12/14/21,#256743b9,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.00,-$6.00,$0.00,$0.00,$1.16,,,$10.16,
Delivery,12/14/21,#1c48223d,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.95,-$5.98,$0.00,$0.00,$1.16,,,$10.13,
Delivery,12/14/21,#99185,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.95,-$6.38,$0.00,$0.00,$0.00,,,$9.57,
Delivery,12/14/21,#5B43F,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$35.96,-$11.38,-$3.00,$0.00,$0.00,,,$21.58,
Delivery,12/14/21,#9243237d,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,12/14/21,#7ed87c60,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.90,-$10.36,$0.00,$0.00,$2.01,,,$17.55,
Delivery,12/14/21,#ad0ffeb6,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$44.96,-$10.25,-$7.73,$0.00,$2.96,,,$29.94,
Delivery,12/14/21,#A09F7,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.00,-$3.40,-$3.00,$0.00,$0.00,,,$9.60,
Delivery,12/14/21,#936fb891,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$38.97,-$15.59,$0.00,$0.00,$3.02,,,$26.40,
Delivery,12/14/21,#7b5c8eab,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.90,-$9.56,$0.00,$0.00,$1.85,,,$16.19,
Delivery,12/14/21,#A90ED,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.95,-$5.58,$0.00,$0.00,$0.00,,,$8.37,
Delivery,12/14/21,#88BF9,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.98,-$4.99,-$3.00,$0.00,$0.00,,,$11.99,
Delivery,12/14/21,#BA696,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$28.48,-$11.39,$0.00,$0.00,$0.00,,,$17.09,
Delivery,12/14/21,#7d6d691c,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.98,-$7.44,-$4.65,$0.00,$2.04,,,$20.93,
Delivery,12/14/21,#2364D,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$18.98,-$4.59,-$3.00,$0.00,$0.00,,,$11.39,
Delivery,12/14/21,#4D888,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$0.00,$0.00,,,$10.79,
Delivery,12/14/21,#435fe8c5,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$0.00,$1.08,,,$9.47,
Delivery,12/14/21,#e77f3c2c,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.90,-$5.46,-$5.00,$0.00,$1.46,,,$17.90,
Delivery,12/14/21,#1ed85118,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,12/13/21,#7248A,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.95,-$5.58,$0.00,$0.00,$0.00,,,$8.37,
Delivery,12/13/21,#f47ff360,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.90,-$5.06,-$5.00,$0.00,$1.62,,,$17.46,
Delivery,12/13/21,#FBF07,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$3.20,-$3.00,$0.00,$0.00,,,$9.29,
Delivery,12/13/21,#d0a3a15e,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$36.00,-$10.41,-$3.99,$0.00,$2.79,,,$24.39,
Delivery,12/13/21,#ed3ed481,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$0.00,$1.08,,,$9.47,
Delivery,12/13/21,#4A045,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.00,-$5.20,$0.00,$0.00,$0.00,,,$7.80,
Delivery,12/13/21,#1752C,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$40.00,-$16.00,$0.00,$0.00,$0.00,,,$24.00,
Delivery,12/13/21,#34413606,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$34.97,-$8.44,-$5.25,$0.00,$2.30,,,$23.58,
Delivery,12/13/21,#dc9efed5,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$47.99,-$19.20,$0.00,$0.00,$3.72,,,$32.51,
Delivery,12/13/21,#585117352656330,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$34.97,-$10.90,-$3.00,$0.00,$2.48,,,$23.55,
Delivery,12/13/21,#218417354609719,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$51.97,-$17.70,-$3.00,$0.00,$3.80,,,$35.07,
Delivery,12/13/21,#1D39D,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$31.40,-$4.56,-$8.00,$0.00,$0.00,,,$18.84,
Delivery,12/13/21,#e253f58e,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.00,-$8.40,$0.00,$0.00,$1.63,,,$14.23,
Delivery,12/13/21,#C7120,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,$0.00,,,$7.79,
Delivery,12/13/21,#638F4,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.45,-$8.18,$0.00,$0.00,$0.00,,,$12.27,
Delivery,12/12/21,#aa3d3a0d,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$44.60,-$13.85,-$3.99,$0.00,$3.46,,,$30.22,
Delivery,12/12/21,#5CAFF,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.00,-$3.00,-$3.00,$0.00,$0.00,,,$9.00,
Delivery,12/12/21,#24549c0d,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.98,-$9.19,$0.00,$0.00,$1.78,,,$15.57,
Delivery,12/12/21,#74116,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.45,-$6.58,$0.00,$0.00,$0.00,,,$9.87,
Delivery,12/12/21,#416f04bb,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.45,-$6.58,$0.00,$0.00,$1.27,,,$11.14,
Delivery,12/12/21,#1b599a4c,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$51.95,-$20.78,$0.00,$0.00,$4.03,,,$35.20,
Delivery,12/12/21,#5363D,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$38.97,-$7.59,-$8.00,$0.00,$0.00,,,$23.38,
Delivery,12/12/21,#A2939,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$45.85,-$18.34,$0.00,$0.00,$0.00,,,$27.51,
Delivery,12/12/21,#484F8,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$39.97,-$13.50,-$2.49,$0.00,$0.00,,,$23.98,
Delivery,12/12/21,#E6658,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.45,-$6.58,$0.00,$0.00,$0.00,,,$9.87,
Delivery,12/12/21,#217c97b9,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.98,-$9.59,$0.00,$0.00,$1.86,,,$16.25,
Delivery,12/12/21,#80ddaa6f,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.20,-$5.68,$0.00,$0.00,$1.10,,,$9.62,
Delivery,12/12/21,#EF841,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.94,-$9.38,-$3.00,$0.00,$0.00,,,$18.56,
Delivery,12/12/21,#f9f53a57,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.48,-$9.39,$0.00,$0.00,$1.82,,,$15.91,
Delivery,12/12/21,#3cc76778,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$0.00,$1.39,,,$12.18,
Delivery,12/12/21,#0BE10,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$18.00,-$4.20,-$3.00,$0.00,$0.00,,,$10.80,
Delivery,12/12/21,#928e81f7,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$24.99,-$10.00,$0.00,$0.00,$1.94,,,$16.93,
Delivery,12/12/21,#98a1e1e7,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$46.72,-$11.38,-$7.01,$0.00,$3.08,,,$31.42,
Delivery,12/12/21,#24805037,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.45,-$6.58,$0.00,$0.00,$1.27,,,$11.14,
Delivery,12/11/21,#F0E93,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.90,-$10.36,$0.00,$0.00,$0.00,,,$15.54,
Delivery,12/11/21,#b3623e85,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$0.00,$1.20,,,$10.47,
Delivery,12/11/21,#BF426,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$53.50,-$21.40,$0.00,$0.00,$0.00,,,$32.10,
Delivery,12/11/21,#E2C5E,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.00,-$5.20,$0.00,$0.00,$0.00,,,$7.80,
Delivery,12/11/21,#503417337214375,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$27.90,-$11.16,$0.00,$0.00,$2.16,,,$18.90,
Delivery,12/11/21,#e888e211,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$39.98,-$9.69,-$6.00,$0.00,$2.63,,,$26.92,
Delivery,12/11/21,#1e9a5cdf,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.98,-$7.59,$0.00,$0.00,$1.47,,,$12.86,
Delivery,12/11/21,#a288084c,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$58.80,-$23.52,$0.00,$0.00,$4.56,,,$39.84,
Delivery,12/11/21,#d562e17a,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.99,-$9.60,$0.00,$0.00,$1.86,,,$16.25,
Delivery,12/11/21,#a7e705ee,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.49,-$9.40,$0.00,$0.00,$1.82,,,$15.91,
Delivery,12/11/21,#e781bb31,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$57.80,-$23.12,$0.00,$0.00,$4.48,,,$39.16,
Delivery,12/11/21,#7d956ec1,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.99,-$6.00,$0.00,$0.00,$1.16,,,$10.15,
Delivery,12/11/21,#BFB34,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$6.19,$0.00,$0.00,$0.00,,,$9.30,
Delivery,12/11/21,#d6348f10,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$1.08,,,$9.45,
Delivery,12/11/21,#A015E,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$11.99,-$4.80,$0.00,$0.00,$0.00,,,$7.19,
Delivery,12/11/21,#04b2bf50,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.90,-$11.56,$0.00,$0.00,$2.24,,,$19.58,
Delivery,12/11/21,#F80C2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.90,-$5.76,-$5.00,$0.00,$0.00,,,$16.14,
Delivery,12/11/21,#B05EC,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$22.98,-$9.19,$0.00,$0.00,$0.00,,,$13.79,
Delivery,12/10/21,#d2535d83,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.99,-$9.60,$0.00,$0.00,$1.86,,,$16.25,
Delivery,12/10/21,#f54a7e4b,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.99,-$8.40,$0.00,$0.00,$1.63,,,$14.22,
Delivery,12/10/21,#110317324601597,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$14.95,-$0.83,-$5.00,$0.00,$0.77,,,$9.89,
Delivery,12/10/21,#ae789917,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$1.01,,,$8.80,
