Store Name,Date (Reportable),Order ID,Transaction Type,Commission Rate,Subtotal,Gross Tax,Tax Remitted,Total Commissions,Total Promotions,Total Adjustments,Commission %,Savings,provider,source_file,source_member,source_sheet,email_date,added_at,__is_unfulfilled,__is_count_fulfilled,__is_refund,__num_subtotal,__num_gross_tax,__num_tax_remitted,__num_savings,__num_total_commissions,__nextbite_total_commission,__nextbite_base_payout,__nextbite_true_payout,nextbite_total_commission_reconciled,nextbite_base_payout_reconciled,nextbite_true_payout_reconciled,period_dsp,pay_period_ending,pay_period_start,pay_period_end
Firebelly Wings 25431 Trabuco Road,2023-01-08 00:00:00,#B2648,Fulfilled Orders,0.24,35.98,2.79,-2.79,-8.64,0,0,0.2401334074485826,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2023-02-08T16:06:34+00:00,2026-02-28T20:02:49.022278,False,True,False,35.98,2.79,2.79,0,-8.64,16.1910,19.7890,19.7890,16.19,21.45,21.45,ubereats,2023-01-15,2023-01-01,2023-01-15
Firebelly Wings 25431 Trabuco Road,2023-01-20 00:00:00,#2F867,Fulfilled Orders,0.24,13.99,1.08,-1.08,-3.36,0,0,0.2401715511079342,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2023-02-08T16:06:34+00:00,2026-02-28T20:02:49.022278,False,True,False,13.99,1.08,1.08,0,-3.36,6.2955,7.6945,7.6945,6.30,7.69,7.69,ubereats,2023-01-31,2023-01-16,2023-01-31
Firebelly Wings 25431 Trabuco Road,2023-01-24 00:00:00,#4955D,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2023-02-08T16:06:34+00:00,2026-02-28T20:02:49.022278,False,True,False,27.98,2.17,2.17,0,-6.72,12.5910,15.3890,15.3890,12.59,15.39,15.39,ubereats,2023-01-31,2023-01-16,2023-01-31
Firebelly Wings 25431 Trabuco Road,2023-01-24 00:00:00,#88859,Fulfilled Orders,0.24,27.98,2.17,-2.17,-7.27,0,0,0.2598284488920657,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2023-02-08T16:06:34+00:00,2026-02-28T20:02:49.022278,False,True,False,27.98,2.17,2.17,0,-7.27,12.5910,15.3890,15.3890,12.59,15.39,15.39,ubereats,2023-01-31,2023-01-16,2023-01-31
Firebelly Wings 25431 Trabuco Road,2023-01-24 00:00:00,#79690,Cancelled Orders,0.24,48.98,3.8,-3.8,-11.76,0,0,0.2400979991833401,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2023-02-08T16:06:34+00:00,2026-02-28T20:02:49.022278,False,False,False,48.98,3.80,-3.80,0,-11.76,22.0410,26.9390,26.9390,22.04,26.94,26.94,ubereats,2023-01-31,2023-01-16,2023-01-31
Firebelly Wings 25431 Trabuco Road,2023-01-09 00:00:00,#20C8B,Refunds,0,-5,-0.39,-0.39,0,0,0,0,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2023-02-08T16:06:34+00:00,2026-02-28T20:02:49.022278,False,False,True,-5.00,-0.39,-0.39,0,0.00,-2.2500,-2.7500,-2.7500,0.00,-5.00,-5.00,ubereats,2023-01-15,2023-01-01,2023-01-15
Firebelly Wings 25431 Trabuco Road,2023-01-09 00:00:00,#20C8B,Fulfilled Orders,0.24,32.98,2.56,-2.56,-7.92,0,0,0.2401455427531838,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,postmates,2023-02-08T16:06:34+00:00,2026-02-28T20:02:49.022278,False,True,False,32.98,2.56,2.56,0,-7.92,14.8410,18.1390,18.1390,14.84,18.14,18.14,postmates,2023-01-15,2023-01-01,2023-01-15
Firebelly Wings 25431 Trabuco Road,2022-08-06 00:00:00,O-405319712768179,Fulfilled Orders,0.3,27.98,2.17,0,-5.88,0,0,0.2101501072194425,,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-08-23T14:32:44+00:00,2026-02-28T20:02:49.022278,False,True,False,27.98,2.17,0,0,-5.88,12.5910,15.3890,15.3890,12.59,15.39,15.39,grubhub,2022-08-15,2022-08-01,2022-08-15
Firebelly Wings 25431 Trabuco Road,2022-08-07 00:00:00,O-170319721599397,Fulfilled Orders,0.3,32.98,2.56,0,-6.93,0,0,0.2101273499090358,,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-08-23T14:32:44+00:00,2026-02-28T20:02:49.022278,False,True,False,32.98,2.56,0,0,-6.93,14.8410,18.1390,18.1390,14.84,18.14,18.14,grubhub,2022-08-15,2022-08-01,2022-08-15
Firebelly Wings 25431 Trabuco Road,2022-08-10 00:00:00,O-401219756005057,Fulfilled Orders,0.3,36.96,2.86,0,-7.77,0,0,0.2102272727272727,,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-08-23T14:32:44+00:00,2026-02-28T20:02:49.022278,False,True,False,36.96,2.86,0,0,-7.77,16.6320,20.3280,20.3280,16.63,20.33,20.33,grubhub,2022-08-15,2022-08-01,2022-08-15
Firebelly Wings 25431 Trabuco Road,2022-08-14 00:00:00,O-341419784039779,Fulfilled Orders,0.3,32.48,2.52,0,-6.82,0,0,0.2099753694581281,,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-08-23T14:32:44+00:00,2026-02-28T20:02:49.022278,False,True,False,32.48,2.52,0,0,-6.82,14.6160,17.8640,17.8640,14.62,17.86,17.86,grubhub,2022-08-15,2022-08-01,2022-08-15
Firebelly Wings 25431 Trabuco Road,2022-08-14 00:00:00,O-743819784172584,Fulfilled Orders,0.3,32.48,2.52,0,-6.82,0,0,0.2099753694581281,,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-08-23T14:32:44+00:00,2026-02-28T20:02:49.022278,False,True,False,32.48,2.52,0,0,-6.82,14.6160,17.8640,17.8640,14.62,17.86,17.86,grubhub,2022-08-15,2022-08-01,2022-08-15
Firebelly Wings 25431 Trabuco Road,2022-08-07 00:00:00,O-170319721599397,Adjustments,0,0,0,0,0,0,0,0,,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-08-23T14:32:44+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,grubhub,2022-08-15,2022-08-01,2022-08-15
Firebelly Wings 25431 Trabuco Road,2022-08-10 00:00:00,O-401219756005057,Adjustments,0,0,0,0,0,0,0,0,,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-08-23T14:32:44+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,grubhub,2022-08-15,2022-08-01,2022-08-15
Firebelly Wings 25431 Trabuco Road,2022-08-14 00:00:00,O-341419784039779,Adjustments,0,0,0,0,0,0,-3,0,,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-08-23T14:32:44+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,grubhub,2022-08-15,2022-08-01,2022-08-15
Firebelly Wings 25431 Trabuco Road,2022-08-14 00:00:00,O-743819784172584,Adjustments,0,0,0,0,0,0,0,0,,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-08-23T14:32:44+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,grubhub,2022-08-15,2022-08-01,2022-08-15
Firebelly Wings 25431 Trabuco Road,2022-08-14 00:00:00,O-341419784039779,Adjustments,0,0,0,0,0,0,0,0,,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-08-23T14:32:44+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,grubhub,2022-08-15,2022-08-01,2022-08-15
Firebelly Wings 25431 Trabuco Road,2022-08-09 00:00:00,#B6922,Fulfilled Orders,0.24,13.99,1.08,-1.08,-3.36,0,0,0.2401715511079342,,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-08-23T14:32:44+00:00,2026-02-28T20:02:49.022278,False,True,False,13.99,1.08,1.08,0,-3.36,6.2955,7.6945,7.6945,6.30,7.69,7.69,postmates,2022-08-15,2022-08-01,2022-08-15
Firebelly Wings 25431 Trabuco Road,2022-04-24 00:00:00,O-862718660184639,Fulfilled Orders,0.3,38.97,3.02,0,-8.19,0,0,0.210161662817552,3.5,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-05-07T16:05:17+00:00,2026-02-28T20:02:49.022278,False,True,False,38.97,3.02,0,3.50,-8.19,17.5365,21.4335,24.9335,17.53,21.44,24.94,grubhub,2022-04-30,2022-04-16,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-27 00:00:00,O-636818693827288,Fulfilled Orders,0.3,29.48,2.28,0,-6.19,0,0,0.2099728629579376,2.65,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-05-07T16:05:17+00:00,2026-02-28T20:02:49.022278,False,True,False,29.48,2.28,0,2.65,-6.19,13.2660,16.2140,18.8640,13.27,16.21,18.86,grubhub,2022-04-30,2022-04-16,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-24 00:00:00,O-862718660184639,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-05-07T16:05:17+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,grubhub,2022-04-30,2022-04-16,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-14 00:00:00,f7bd2429,Fulfilled Orders,0.27,13.5,1.05,0,-3.65,0,0,0.2703703703703704,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-05-07T16:05:17+00:00,2026-02-28T20:02:49.022278,False,True,False,13.50,1.05,0,0.00,-3.65,6.0750,7.4250,7.4250,6.08,7.42,7.42,doordash,2022-04-15,2022-04-01,2022-04-15
Firebelly Wings 25431 Trabuco Road,2022-04-17 00:00:00,1fd7c78a,Fulfilled Orders,0.27,36,2.79,0,-9.72,0,0,0.27,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-05-07T16:05:17+00:00,2026-02-28T20:02:49.022278,False,True,False,36.00,2.79,0,0.00,-9.72,16.2000,19.8000,19.8000,16.20,19.80,19.80,doordash,2022-04-30,2022-04-16,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-18 00:00:00,4ca98db2,Fulfilled Orders,0.27,46.96,3.64,0,-12.68,0,0,0.2700170357751278,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-05-07T16:05:17+00:00,2026-02-28T20:02:49.022278,False,True,False,46.96,3.64,0,0.00,-12.68,21.1320,25.8280,25.8280,21.12,25.84,25.84,doordash,2022-04-30,2022-04-16,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-21 00:00:00,a716ec82,Fulfilled Orders,0.27,13.99,1.08,0,-3.78,0,0,0.270192994996426,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-05-07T16:05:17+00:00,2026-02-28T20:02:49.022278,False,True,False,13.99,1.08,0,0.00,-3.78,6.2955,7.6945,7.6945,6.30,7.69,7.69,doordash,2022-04-30,2022-04-16,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-21 00:00:00,09add589,Fulfilled Orders,0.27,27.98,2.17,0,-7.55,0,0,0.2698355968548963,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-05-07T16:05:17+00:00,2026-02-28T20:02:49.022278,False,True,False,27.98,2.17,0,0.00,-7.55,12.5910,15.3890,15.3890,12.59,15.39,15.39,doordash,2022-04-30,2022-04-16,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-22 00:00:00,a85e0157,Fulfilled Orders,0.27,38.96,3.02,0,-10.52,0,0,0.2700205338809035,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-05-07T16:05:17+00:00,2026-02-28T20:02:49.022278,False,True,False,38.96,3.02,0,0.00,-10.52,17.5320,21.4280,21.4280,17.53,21.43,21.43,doordash,2022-04-30,2022-04-16,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-22 00:00:00,3875f8c5,Fulfilled Orders,0.27,24.99,1.94,0,-6.75,0,0,0.2701080432172869,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-05-07T16:05:17+00:00,2026-02-28T20:02:49.022278,False,True,False,24.99,1.94,0,0.00,-6.75,11.2455,13.7445,13.7445,11.25,13.74,13.74,doordash,2022-04-30,2022-04-16,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-25 00:00:00,28eb5d10,Fulfilled Orders,0.27,32.97,2.56,0,-8.9,0,0,0.2699423718531999,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-05-07T16:05:17+00:00,2026-02-28T20:02:49.022278,False,True,False,32.97,2.56,0,0.00,-8.90,14.8365,18.1335,18.1335,14.84,18.13,18.13,doordash,2022-04-30,2022-04-16,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-09-04 00:00:00,O-501120000238884,Fulfilled Orders,0.3,34.48,2.67,0,-7.24,0,0,0.2099767981438515,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,grubhub,2022-09-23T16:39:40+00:00,2026-02-28T20:02:49.022278,False,True,False,34.48,2.67,0,0,-7.24,15.5160,18.9640,18.9640,15.52,18.96,18.96,grubhub,2022-09-15,2022-09-01,2022-09-15
Firebelly Wings 25431 Trabuco Road,2022-09-04 00:00:00,O-270219998634854,Fulfilled Orders,0.3,35.98,2.79,0,-7.56,0,0,0.2101167315175097,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,grubhub,2022-09-23T16:39:40+00:00,2026-02-28T20:02:49.022278,False,True,False,35.98,2.79,0,0,-7.56,16.1910,19.7890,19.7890,16.19,19.79,19.79,grubhub,2022-09-15,2022-09-01,2022-09-15
Firebelly Wings 25431 Trabuco Road,2022-09-04 00:00:00,O-270219998634854,Adjustments,0,0,0,0,0,0,-17.99,0,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,grubhub,2022-09-23T16:39:40+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,grubhub,2022-09-15,2022-09-01,2022-09-15
Firebelly Wings 25431 Trabuco Road,2022-09-06 00:00:00,O-501120000238884,Adjustments,0,0,0,0,0,0,-5,0,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,grubhub,2022-09-23T16:39:40+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,grubhub,2022-09-15,2022-09-01,2022-09-15
Firebelly Wings 25431 Trabuco Road,2022-09-10 00:00:00,a756ca84,Fulfilled Orders,0.27,18.99,1.47,0,-5.13,0,0,0.2701421800947867,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,doordash,2022-09-23T16:39:40+00:00,2026-02-28T20:02:49.022278,False,True,False,18.99,1.47,0,0,-5.13,8.5455,10.4445,10.4445,8.55,10.44,10.44,doordash,2022-09-15,2022-09-01,2022-09-15
Firebelly Wings 25431 Trabuco Road,2022-09-03 00:00:00,#7DA44,Fulfilled Orders,0.24,35.98,2.79,-2.79,-8.64,0,0,0.2401334074485826,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-09-23T16:39:40+00:00,2026-02-28T20:02:49.022278,False,True,False,35.98,2.79,2.79,0,-8.64,16.1910,19.7890,19.7890,18.29,35.69,35.69,ubereats,2022-09-15,2022-09-01,2022-09-15
Firebelly Wings 25431 Trabuco Road,2022-09-05 00:00:00,#187A1,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-09-23T16:39:40+00:00,2026-02-28T20:02:49.022278,False,True,False,27.98,2.17,2.17,0,-6.72,12.5910,15.3890,15.3890,14.68,31.28,31.28,ubereats,2022-09-15,2022-09-01,2022-09-15
Firebelly Wings 25431 Trabuco Road,2022-09-11 00:00:00,#6DBF5,Fulfilled Orders,0.24,39.99,3.1,-3.1,-10.4,0,0,0.2600650162540635,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-09-23T16:39:40+00:00,2026-02-28T20:02:49.022278,False,True,False,39.99,3.10,3.10,0,-10.40,17.9955,21.9945,21.9945,20.10,37.89,37.89,ubereats,2022-09-15,2022-09-01,2022-09-15
Firebelly Wings 25431 Trabuco Road,2022-09-07 00:00:00,#23C22,Unfulfilled Orders,0.24,13.99,1.08,-1.08,-3.36,0,0,0.2401715511079342,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-09-23T16:39:40+00:00,2026-02-28T20:02:49.022278,True,False,False,13.99,1.08,-1.08,0,-3.36,6.2955,7.6945,7.6945,0.00,0.00,0.00,ubereats,2022-09-15,2022-09-01,2022-09-15
Firebelly Wings 25431 Trabuco Road,2022-09-11 00:00:00,#6DBF5,Refunds,0,-39.99,-3.1,-3.1,0,0,0,0,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-09-23T16:39:40+00:00,2026-02-28T20:02:49.022278,False,False,True,-39.99,-3.10,-3.10,0,0.00,-17.9955,-21.9945,-21.9945,0.00,-39.99,-39.99,ubereats,2022-09-15,2022-09-01,2022-09-15
Firebelly Wings 25431 Trabuco Road,2022-09-04 00:00:00,#7D7A0,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,postmates,2022-09-23T16:39:40+00:00,2026-02-28T20:02:49.022278,False,True,False,27.98,2.17,2.17,0,-6.72,12.5910,15.3890,15.3890,12.59,15.39,15.39,postmates,2022-09-15,2022-09-01,2022-09-15
Firebelly Wings 25431 Trabuco Road,2022-09-14 00:00:00,#01292,Fulfilled Orders,0.24,13.99,1.08,-1.08,-3.36,0,0,0.2401715511079342,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,postmates,2022-09-23T16:39:40+00:00,2026-02-28T20:02:49.022278,False,True,False,13.99,1.08,1.08,0,-3.36,6.2955,7.6945,7.6945,6.30,7.69,7.69,postmates,2022-09-15,2022-09-01,2022-09-15
Firebelly Wings 25431 Trabuco Road,2022-08-18 00:00:00,O-628519831858670,Fulfilled Orders,0.3,54.99,4.26,0,-11.55,0,0,0.210038188761593,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,grubhub,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278,False,True,False,54.99,4.26,0,0,-11.55,24.7455,30.2445,30.2445,24.74,30.25,30.25,grubhub,2022-08-31,2022-08-16,2022-08-31
Firebelly Wings 25431 Trabuco Road,2022-08-24 00:00:00,O-628519891851226,Fulfilled Orders,0.3,13.99,1.08,0,-2.94,0,0,0.2101501072194425,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,grubhub,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278,False,True,False,13.99,1.08,0,0,-2.94,6.2955,7.6945,7.6945,6.30,7.69,7.69,grubhub,2022-08-31,2022-08-16,2022-08-31
Firebelly Wings 25431 Trabuco Road,2022-08-25 00:00:00,O-840319893896019,Fulfilled Orders,0.3,13.99,1.08,0,-2.94,0,0,0.2101501072194425,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,grubhub,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278,False,True,False,13.99,1.08,0,0,-2.94,6.2955,7.6945,7.6945,6.30,7.69,7.69,grubhub,2022-08-31,2022-08-16,2022-08-31
Firebelly Wings 25431 Trabuco Road,2022-08-28 00:00:00,O-204519926527793,Fulfilled Orders,0.3,17.98,1.39,0,-3.78,0,0,0.2102335928809789,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,grubhub,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278,False,True,False,17.98,1.39,0,0,-3.78,8.0910,9.8890,9.8890,8.09,9.89,9.89,grubhub,2022-08-31,2022-08-16,2022-08-31
Firebelly Wings 25431 Trabuco Road,2022-08-29 00:00:00,O-190519940300330,Fulfilled Orders,0.3,32.98,2.56,0,-6.93,0,0,0.2101273499090358,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,grubhub,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278,False,True,False,32.98,2.56,0,0,-6.93,14.8410,18.1390,18.1390,14.83,18.15,18.15,grubhub,2022-08-31,2022-08-16,2022-08-31
Firebelly Wings 25431 Trabuco Road,2022-08-29 00:00:00,O-190519940300330,Adjustments,0,0,0,0,0,0,0,0,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,grubhub,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,grubhub,2022-08-31,2022-08-16,2022-08-31
Firebelly Wings 25431 Trabuco Road,2022-08-22 00:00:00,#32A3B,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278,False,True,False,27.98,2.17,2.17,0,-6.72,12.5910,15.3890,15.3890,12.59,15.39,15.39,ubereats,2022-08-31,2022-08-16,2022-08-31
Firebelly Wings 25431 Trabuco Road,2022-08-29 00:00:00,#013D5,Fulfilled Orders,0.24,34.97,2.71,-2.71,-8.39,0,0,0.2399199313697455,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278,False,True,False,34.97,2.71,2.71,0,-8.39,15.7365,19.2335,19.2335,15.74,19.23,19.23,ubereats,2022-08-31,2022-08-16,2022-08-31
Firebelly Wings 25431 Trabuco Road,2022-08-29 00:00:00,#CD41F,Fulfilled Orders,0.24,55.98,4.34,-4.34,-13.44,0,0,0.240085744908896,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278,False,True,False,55.98,4.34,4.34,0,-13.44,25.1910,30.7890,30.7890,25.18,30.80,30.80,ubereats,2022-08-31,2022-08-16,2022-08-31
Firebelly Wings 25431 Trabuco Road,2022-08-30 00:00:00,#69B00,Fulfilled Orders,0.24,18.49,1.43,-1.43,-4.44,0,0,0.2401297998918334,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278,False,True,False,18.49,1.43,1.43,0,-4.44,8.3205,10.1695,10.1695,8.32,10.17,10.17,ubereats,2022-08-31,2022-08-16,2022-08-31
