Store Name,Date (Reportable),Order ID,Transaction Type,Commission Rate,Subtotal,Gross Tax,Tax Remitted,Total Commissions,Total Promotions,Total Adjustments,Commission %,Savings,provider,source_file,source_member,source_sheet,email_date,added_at
Firebelly Wings 25431 Trabuco Road,2022-08-28 00:00:00,O-204519926527793,Fulfilled Orders,0.3,17.98,1.39,0,-3.78,0,0,0.2102335928809789,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,grubhub,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-08-29 00:00:00,O-190519940300330,Fulfilled Orders,0.3,32.98,2.56,0,-6.93,0,0,0.2101273499090358,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,grubhub,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-08-29 00:00:00,O-190519940300330,Adjustments,0,0,0,0,0,0,0,0,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,grubhub,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-08-22 00:00:00,#32A3B,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-08-29 00:00:00,#013D5,Fulfilled Orders,0.24,34.97,2.71,-2.71,-8.39,0,0,0.2399199313697455,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-08-29 00:00:00,#CD41F,Fulfilled Orders,0.24,55.98,4.34,-4.34,-13.44,0,0,0.240085744908896,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-08-30 00:00:00,#69B00,Fulfilled Orders,0.24,18.49,1.43,-1.43,-4.44,0,0,0.2401297998918334,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-08-31 00:00:00,#F3472,Fulfilled Orders,0.24,34.99,2.71,-2.71,-8.4,0,0,0.2400685910260074,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-08-17 00:00:00,#F4501,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,postmates,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-08-20 00:00:00,#6774B,Fulfilled Orders,0.24,17.99,1.39,-1.39,-4.32,0,0,0.2401334074485826,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,postmates,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-08-21 00:00:00,#D89FC,Fulfilled Orders,0.24,17.98,1.39,-1.39,-4.32,0,0,0.2402669632925473,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,postmates,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-08-23 00:00:00,#A51BA,Fulfilled Orders,0.24,13.99,1.08,-1.08,-3.36,0,0,0.2401715511079342,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,postmates,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-08-27 00:00:00,#5CE8A,Fulfilled Orders,0.24,34.99,2.71,-2.71,-8.4,0,0,0.2400685910260074,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,postmates,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-25 00:00:00,O-301618970520434,Fulfilled Orders,0.3,33.47,2.59,0,-7.03,0,0,0.2100388407529131,3.01,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-26 00:00:00,O-226418990223058,Fulfilled Orders,0.3,26.98,2.09,0,-5.67,0,0,0.2101556708673091,2.42,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-30 00:00:00,O-932819027526650,Fulfilled Orders,0.3,27.98,2.17,0,-5.88,0,0,0.2101501072194425,2.51,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-30 00:00:00,O-301619030523022,Fulfilled Orders,0.3,30.97,2.4,0,-6.51,0,0,0.2102034226670972,2.78,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-25 00:00:00,O-301618970520434,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-26 00:00:00,O-226418990223058,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-30 00:00:00,O-301619030523022,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-30 00:00:00,O-932819027526650,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-15 00:00:00,bede41c7,Fulfilled Orders,0.27,44.97,3.1,0,-10.79,-5,0,0.2399377362686235,1.35,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-15 00:00:00,bede41c7,Fulfilled Orders,0.27,0,0,0,0,5,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-16 00:00:00,be6db33d,Fulfilled Orders,0.27,27.98,1.78,0,-6.2,-5,0,0.2215868477483917,1.35,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-16 00:00:00,be6db33d,Fulfilled Orders,0.27,0,0,0,0,5,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-20 00:00:00,08bad604,Fulfilled Orders,0.27,18.98,1.47,0,-5.12,0,0,0.2697576396206533,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-23 00:00:00,e14df04b,Fulfilled Orders,0.27,0,0,0,0,5,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-23 00:00:00,e14df04b,Fulfilled Orders,0.27,27.98,1.78,0,-6.2,-5,0,0.2215868477483917,1.35,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-24 00:00:00,7887f1ec,Fulfilled Orders,0.27,78.93,5.73,0,-19.96,-5,0,0.2528823007728367,1.35,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-24 00:00:00,7887f1ec,Fulfilled Orders,0.27,0,0,0,0,5,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-28 00:00:00,3b40aa06,Fulfilled Orders,0.27,18.99,1.47,0,-5.13,0,0,0.2701421800947867,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-29 00:00:00,74efe047,Fulfilled Orders,0.27,55.96,3.95,0,-13.76,-5,0,0.2458899213724089,1.35,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-29 00:00:00,74efe047,Fulfilled Orders,0.27,0,0,0,0,5,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-30 00:00:00,68316020,Fulfilled Orders,0.27,20.49,1.59,0,-5.53,0,0,0.2698877501220107,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-30 00:00:00,d5c6e31a,Fulfilled Orders,0.27,27.98,1.78,0,-6.2,-5,0,0.2215868477483917,1.35,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-30 00:00:00,d5c6e31a,Fulfilled Orders,0.27,0,0,0,0,5,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-30 00:00:00,5eebff15,Fulfilled Orders,0.27,30.98,2.01,0,-7.01,-5,0,0.2262750161394448,1.35,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-30 00:00:00,5eebff15,Fulfilled Orders,0.27,0,0,0,0,5,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-15 00:00:00,bede41c7,Adjustments,0,0,0,0,0,0,-11.91,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-17 00:00:00,#1A808,Fulfilled Orders,0.24,54.99,4.26,-4.26,-13.2,0,0,0.2400436442989634,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-18 00:00:00,#E43CA,Fulfilled Orders,0.24,34.99,2.71,-2.71,-8.4,0,0,0.2400685910260074,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-19 00:00:00,#747FB,Fulfilled Orders,0.24,18.48,1.43,-1.43,-4.44,0,0,0.2402597402597403,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-21 00:00:00,#D1574,Fulfilled Orders,0.24,44.97,3.49,-3.49,-10.79,0,0,0.2399377362686235,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-29 00:00:00,#4CD6E,Fulfilled Orders,0.24,41.97,3.25,-3.25,-10.07,0,0,0.2399332856802478,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-31 00:00:00,#8324A,Fulfilled Orders,0.24,13.99,1.08,-1.08,-3.36,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-28 00:00:00,#C252B,Refunds,0,-41.97,-3.26,-3.26,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-28 00:00:00,#C252B,Fulfilled Orders,0.24,55.96,4.34,-4.34,-13.43,0,0,0.2399928520371694,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-05-31 00:00:00,#EDD7B,Fulfilled Orders,0.24,16.99,1.32,-1.32,-4.08,0,0,0.2401412595644497,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-05 00:00:00,O-051419098110808,Fulfilled Orders,0.3,27.98,2.17,0,-5.88,0,0,0.2101501072194425,2.51,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-07 00:00:00,O-542819112552711,Fulfilled Orders,0.3,49.97,3.87,0,-10.5,0,0,0.2101260756453872,4.49,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-07 00:00:00,O-001719108327998,Fulfilled Orders,0.3,67.95,5.27,0,-14.27,0,0,0.2100073583517292,6.12,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-09 00:00:00,O-190019122585693,Fulfilled Orders,0.3,41.97,3.25,0,-8.82,0,0,0.2101501072194425,3.77,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-12 00:00:00,O-997919156212118,Fulfilled Orders,0.3,13.99,1.08,0,-2.94,0,0,0.2101501072194425,1.26,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-13 00:00:00,O-976219178678031,Fulfilled Orders,0.3,55.96,4.34,0,-11.76,0,0,0.2101501072194425,5.03,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-17 00:00:00,O-776619201107683,Fulfilled Orders,0.3,13.99,1.08,0,-2.94,0,0,0.2101501072194425,1.26,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-19 00:00:00,O-715819233324967,Fulfilled Orders,0.3,13.99,1.08,0,-2.94,0,0,0.2101501072194425,1.26,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-20 00:00:00,O-516319242620374,Fulfilled Orders,0.3,27.98,2.17,0,-5.88,0,0,0.2101501072194425,2.51,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-26 00:00:00,O-273519297972263,Fulfilled Orders,0.3,63.96,4.96,0,-13.44,0,0,0.2101313320825516,5.75,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-27 00:00:00,O-348419301931684,Fulfilled Orders,0.3,41.97,3.25,0,-8.82,0,0,0.2101501072194425,3.77,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-05 00:00:00,O-051419098110808,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-07 00:00:00,O-542819112552711,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-07 00:00:00,O-001719108327998,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-13 00:00:00,O-976219178678031,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-20 00:00:00,O-516319242620374,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-26 00:00:00,O-273519297972263,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-06 00:00:00,ff6b079a,Fulfilled Orders,0.27,13.99,1.08,0,-3.78,0,0,0.270192994996426,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-27 00:00:00,a62d511f,Fulfilled Orders,0.27,17.99,1.39,0,-4.86,0,0,0.2701500833796553,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-13 00:00:00,#35291,Fulfilled Orders,0.24,20.99,1.63,-1.63,-5.04,0,0,0.2401143401619819,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-15 00:00:00,#390CA,Fulfilled Orders,0.24,19.48,1.51,-1.51,-4.68,0,0,0.2402464065708419,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-16 00:00:00,#BAECD,Fulfilled Orders,0.24,39.99,3.1,-2.71,-8.4,-5.39,0,0.2100525131282821,1.2,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-17 00:00:00,#7B6E4,Fulfilled Orders,0.24,26.96,2.09,-1.7,-5.27,-5.39,0,0.1954747774480712,1.2,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
