order_id,provider,restaurant_name,order_datetime,order_type,payment_type,payment_status,customer_name,phone,email,address,subtotal,customer_delivery_fee,order_adjustments,tax,tip,total,partnership_fee,processing_fee,misc_fee,notes,statement_period_start,statement_period_end,account_id,source_file,email_date,added_at
130272511,,,2025-05-01T00:00:00,pickup,credit,paid,,,,,38.21,0.00,,3.08,5.73,,-3.44,-1.40,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.013281
130267769,,,2025-05-01T00:00:00,pickup,credit,paid,,,,,27.98,0.00,,2.28,0.00,,-2.52,-0.90,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.013543
130273179,,,2025-05-01T00:00:00,pickup,credit,paid,,,,,45.27,0.00,,3.62,0.00,,-4.07,-1.46,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.013784
130347608,,,2025-05-02T00:00:00,pickup,credit,paid,,,,,31.98,0.00,,2.59,0.00,,-2.88,-1.03,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.014017
130364087,,,2025-05-02T00:00:00,delivery,credit,paid,,,,,33.97,1.99,,2.90,5.10,,-3.06,-1.31,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.014255
130371516,,,2025-05-02T00:00:00,pickup,credit,paid,,,,,75.71,0.00,,5.98,3.79,,-6.81,-2.55,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.014494
130446766,,,2025-05-03T00:00:00,delivery,credit,paid,,,,,40.95,1.99,,3.44,8.19,,-3.69,-1.63,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.014768
130440557,,,2025-05-03T00:00:00,delivery,credit,paid,,,,,30.98,4.99,,2.90,4.65,,-2.79,-1.30,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.015015
130445445,,,2025-05-03T00:00:00,pickup,credit,paid,,,,,33.98,0.00,,2.75,5.10,,-3.06,-1.25,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.015246
130499349,,,2025-05-04T00:00:00,pickup,credit,paid,,,,,21.48,0.00,,1.78,0.00,,-1.93,-0.69,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.015470
130465159,,,2025-05-04T00:00:00,pickup,credit,paid,,,,,60.22,0.00,,4.78,3.51,,-5.42,-2.04,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.015693
130530198,,,2025-05-05T00:00:00,delivery,credit,paid,,,,,432.24,2.99,,33.85,43.22,,-38.90,-15.31,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.015934
130517681,,,2025-05-05T00:00:00,delivery,credit,paid,,,,,57.96,1.99,,4.76,8.69,,-5.22,-2.19,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.016180
130543111,,,2025-05-06T00:00:00,pickup,credit,paid,,,,,27.98,0.00,,2.28,0.00,,-2.52,-0.90,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.016413
130540989,,,2025-05-06T00:00:00,pickup,credit,paid,,,,,10.99,0.00,,0.97,0.55,,-0.99,-0.37,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.016637
130562523,,,2025-05-06T00:00:00,pickup,credit,paid,,,,,26.99,0.00,,2.21,0.00,,-2.43,-0.87,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.016863
130570775,,,2025-05-06T00:00:00,pickup,credit,paid,,,,,21.57,0.00,,1.79,2.00,,-1.94,-0.75,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.017097
130612869,,,2025-05-07T00:00:00,pickup,credit,paid,,,,,32.99,0.00,,2.67,3.30,,-2.97,-1.16,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.017325
130611025,,,2025-05-07T00:00:00,delivery,credit,paid,,,,,41.97,4.99,,3.75,4.20,,-3.78,-1.64,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.017548
130579989,,,2025-05-07T00:00:00,pickup,credit,paid,,,,,143.88,0.00,,11.27,14.39,,-12.95,-5.07,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.017773
130613827,,,2025-05-07T00:00:00,delivery,credit,paid,,,,,21.99,4.99,,2.21,2.20,,-1.98,-0.93,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.018003
130608705,,,2025-05-07T00:00:00,pickup,credit,paid,,,,,65.41,0.00,,5.18,0.00,,-5.89,-2.11,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.018227
130664079,,,2025-05-08T00:00:00,pickup,credit,paid,,,,,40.27,0.00,,3.24,1.00,,-3.62,-1.33,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.018453
130661541,,,2025-05-08T00:00:00,pickup,credit,paid,,,,,25.94,0.00,,2.13,3.89,,-2.33,-0.95,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.018680
130703480,,,2025-05-09T00:00:00,pickup,credit,paid,,,,,18.14,0.00,,1.52,0.00,,-1.63,-0.58,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.018904
130740621,,,2025-05-09T00:00:00,pickup,credit,paid,,,,,38.98,0.00,,3.14,5.85,,-3.51,-1.43,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.019128
130669032,,,2025-05-09T00:00:00,delivery,credit,paid,,,,,21.99,2.99,,2.05,3.30,,-1.98,-0.90,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.019345
130764302,,,2025-05-09T00:00:00,pickup,credit,paid,,,,,32.98,0.00,,2.67,6.60,,-2.97,-1.26,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.019682
130757928,,,2025-05-09T00:00:00,pickup,credit,paid,,,,,41.98,0.00,,3.37,0.00,,-3.78,-1.35,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.020093
130679114,,,2025-05-09T00:00:00,delivery,credit,paid,,,,,37.98,8.99,,3.76,5.70,,-3.42,-1.68,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.020391
130833885,,,2025-05-10T00:00:00,pickup,credit,paid,,,,,78.94,0.00,,6.23,3.95,,-7.10,-2.66,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.020665
130822860,,,2025-05-10T00:00:00,pickup,credit,paid,,,,,32.72,0.00,,2.65,3.27,,-2.94,-1.15,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.021067
130831965,,,2025-05-10T00:00:00,pickup,credit,paid,,,,,21.49,0.00,,1.78,0.00,,-1.93,-0.69,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.021370
130833921,,,2025-05-10T00:00:00,delivery,credit,paid,,,,,21.48,1.99,,1.93,4.00,,-1.93,-0.88,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.021619
130813477,,,2025-05-10T00:00:00,delivery,credit,paid,,,,,32.99,8.99,,3.37,4.95,,-2.97,-1.50,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.021866
130804312,,,2025-05-10T00:00:00,delivery,credit,paid,,,,,50.88,2.99,,4.29,7.63,,-4.58,-1.96,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.022097
130830134,,,2025-05-10T00:00:00,delivery,credit,paid,,,,,20.95,1.99,,1.89,3.14,,-1.89,-0.83,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.022330
130820095,,,2025-05-10T00:00:00,delivery,credit,paid,,,,,152.19,1.99,,12.06,10.00,,-13.70,-5.27,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.022585
130885656,,,2025-05-11T00:00:00,delivery,credit,paid,,,,,34.98,2.99,,3.06,5.25,,-3.15,-1.38,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.022870
130919271,,,2025-05-12T00:00:00,pickup,credit,paid,,,,,32.99,0.00,,2.67,0.00,,-2.97,-1.06,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.023117
130933977,,,2025-05-13T00:00:00,delivery,credit,paid,,,,,15.98,4.99,,1.74,2.40,,-1.44,-0.75,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.023348
130970445,,,2025-05-14T00:00:00,pickup,credit,paid,,,,,12.49,0.00,,1.08,4.94,,-1.12,-0.55,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.023581
131063408,,,2025-05-15T00:00:00,pickup,credit,paid,,,,,45.98,0.00,,3.68,0.00,,-4.14,-1.48,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.023814
131061814,,,2025-05-15T00:00:00,delivery,credit,paid,,,,,30.98,2.99,,2.75,4.65,,-2.79,-1.23,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.024044
131020583,,,2025-05-15T00:00:00,delivery,credit,paid,,,,,200.17,2.99,,18.18,20.02,,-18.02,-8.11,30.00,source_excel | discount_for_order=30.00,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.024268
131156089,,,2025-05-16T00:00:00,delivery,credit,paid,,,,,89.11,1.99,,7.18,13.37,,-8.02,-3.33,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.024488
131154016,,,2025-05-16T00:00:00,delivery,credit,paid,,,,,29.54,1.99,,2.56,4.43,,-2.66,-1.15,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.024710
131126147,,,2025-05-16T00:00:00,pickup,credit,paid,,,,,26.48,0.00,,2.17,0.00,,-2.38,-0.85,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.024931
131133706,,,2025-05-16T00:00:00,pickup,credit,paid,,,,,18.14,0.00,,1.52,0.00,,-1.63,-0.58,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.025153
131156007,,,2025-05-16T00:00:00,pickup,credit,paid,,,,,37.73,0.00,,3.04,3.77,,-3.40,-1.33,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.025377
131146371,,,2025-05-16T00:00:00,pickup,credit,paid,,,,,20.99,0.00,,1.74,2.10,,-1.89,-0.74,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.025611
131155632,,,2025-05-16T00:00:00,pickup,credit,paid,,,,,44.82,0.00,,3.59,0.00,,-4.03,-1.44,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.025835
131148588,,,2025-05-16T00:00:00,pickup,credit,paid,,,,,36.99,0.00,,2.98,2.00,,-3.33,-1.25,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.026058
131225643,,,2025-05-17T00:00:00,delivery,credit,paid,,,,,30.98,4.99,,2.36,4.65,,-2.79,-1.07,-7.00,source_excel | discount_for_order=-7.00,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.026289
131222444,,,2025-05-17T00:00:00,pickup,credit,paid,,,,,49.72,0.00,,3.97,0.00,,-4.47,-1.60,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.026513
131170238,,,2025-05-17T00:00:00,delivery,credit,paid,,,,,36.97,1.99,,3.13,5.55,,-3.33,-1.42,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.026741
131226101,,,2025-05-17T00:00:00,pickup,credit,paid,,,,,52.46,0.00,,4.18,7.87,,-4.72,-1.93,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.026964
131185243,,,2025-05-17T00:00:00,delivery,credit,paid,,,,,16.78,4.99,,1.80,2.52,,-1.51,-0.78,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.027179
131282897,,,2025-05-18T00:00:00,delivery,credit,paid,,,,,21.94,1.99,,1.97,2.19,,-1.97,-0.84,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.027403
131245659,,,2025-05-18T00:00:00,pickup,credit,paid,,,,,20.99,0.00,,1.74,3.15,,-1.89,-0.77,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.027641
131353511,,,2025-05-20T00:00:00,delivery,credit,paid,,,,,32.99,8.99,,3.37,4.95,,-2.97,-1.50,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.027867
131346844,,,2025-05-20T00:00:00,pickup,credit,paid,,,,,17.99,0.00,,1.51,0.00,,-1.62,-0.58,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.028085
131329214,,,2025-05-20T00:00:00,pickup,credit,paid,,,,,31.98,0.00,,2.59,0.00,,-2.88,-1.03,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.028304
131396776,,,2025-05-21T00:00:00,delivery,credit,paid,,,,,36.99,4.99,,3.37,3.70,,-3.33,-1.46,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.028523
131426506,,,2025-05-22T00:00:00,delivery,credit,paid,,,,,15.49,2.99,,1.55,1.55,,-1.39,-0.64,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.028739
131426028,,,2025-05-22T00:00:00,pickup,credit,paid,,,,,13.99,0.00,,1.20,0.00,,-1.26,-0.45,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.028955
131461186,,,2025-05-22T00:00:00,delivery,credit,paid,,,,,58.21,4.99,,5.01,3.50,,-5.24,-2.14,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.029177
131464022,,,2025-05-22T00:00:00,pickup,credit,paid,,,,,62.95,0.00,,4.99,0.00,,-5.67,-2.03,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.029392
131449908,,,2025-05-22T00:00:00,pickup,credit,paid,,,,,327.97,0.00,,25.53,0.00,,-29.52,-10.57,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.029765
131461609,,,2025-05-22T00:00:00,delivery,credit,paid,,,,,28.73,1.99,,2.50,4.31,,-2.59,-1.12,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.030119
131479856,,,2025-05-23T00:00:00,pickup,credit,paid,,,,,15.48,0.00,,1.32,0.00,,-1.39,-0.50,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.030369
131553610,,,2025-05-23T00:00:00,pickup,credit,paid,,,,,15.99,0.00,,1.35,0.00,,-1.44,-0.51,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.030601
131551733,,,2025-05-23T00:00:00,pickup,credit,paid,,,,,68.72,0.00,,5.44,6.87,,-6.18,-2.42,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.030840
131620811,,,2025-05-24T00:00:00,delivery,credit,paid,,,,,17.99,1.99,,1.66,3.60,,-1.62,-0.75,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.031120
131610763,,,2025-05-24T00:00:00,pickup,credit,paid,,,,,25.98,0.00,,2.13,3.90,,-2.34,-0.95,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.031434
131579898,,,2025-05-24T00:00:00,pickup,credit,paid,,,,,51.94,0.00,,4.14,5.19,,-4.67,-1.83,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.031721
131621766,,,2025-05-24T00:00:00,pickup,credit,paid,,,,,42.57,0.00,,3.41,4.26,,-3.83,-1.50,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.031978
131622613,,,2025-05-24T00:00:00,pickup,credit,paid,,,,,41.98,0.00,,3.37,2.10,,-3.78,-1.42,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.032217
131704591,,,2025-05-26T00:00:00,pickup,credit,paid,,,,,44.98,0.00,,3.60,0.00,,-4.05,-1.45,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.032447
131681128,,,2025-05-26T00:00:00,pickup,credit,paid,,,,,36.99,0.00,,2.98,0.00,,-3.33,-1.19,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.032673
131706884,,,2025-05-26T00:00:00,pickup,credit,paid,,,,,22.98,0.00,,1.90,3.45,,-2.07,-0.84,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.032910
131706755,,,2025-05-26T00:00:00,pickup,credit,paid,,,,,38.07,0.00,,3.07,0.00,,-3.43,-1.23,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.033151
131706829,,,2025-05-26T00:00:00,pickup,credit,paid,,,,,17.99,0.00,,1.51,1.80,,-1.62,-0.63,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.033397
131680902,,,2025-05-26T00:00:00,pickup,credit,paid,,,,,17.99,0.00,,1.51,0.00,,-1.62,-0.58,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.033706
131790780,,,2025-05-28T00:00:00,delivery,credit,paid,,,,,45.98,2.99,,3.91,6.90,,-4.14,-1.78,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.033977
131759406,,,2025-05-28T00:00:00,pickup,credit,paid,,,,,77.96,0.00,,6.16,3.90,,-7.02,-2.63,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.034208
131789149,,,2025-05-28T00:00:00,pickup,credit,paid,,,,,34.48,0.00,,2.79,0.00,,-3.10,-1.11,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.034432
131785765,,,2025-05-28T00:00:00,pickup,credit,paid,,,,,37.22,0.00,,3.00,0.00,,-3.35,-1.20,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.034653
131844655,,,2025-05-29T00:00:00,pickup,credit,paid,,,,,24.43,0.00,,2.01,0.00,,-2.20,-0.79,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.034882
131844712,,,2025-05-29T00:00:00,delivery,credit,paid,,,,,35.97,4.99,,3.29,5.40,,-3.24,-1.48,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.035102
131839114,,,2025-05-29T00:00:00,delivery,credit,paid,,,,,30.71,4.99,,2.88,4.61,,-2.76,-1.29,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.035319
131909374,,,2025-05-30T00:00:00,pickup,credit,paid,,,,,27.59,0.00,,2.25,0.00,,-2.48,-0.89,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.035536
131935366,,,2025-05-30T00:00:00,pickup,credit,paid,,,,,38.72,0.00,,3.12,0.00,,-3.48,-1.25,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.035753
131939244,,,2025-05-30T00:00:00,pickup,credit,paid,,,,,21.57,0.00,,1.79,0.00,,-1.94,-0.69,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.035972
131941543,,,2025-05-30T00:00:00,pickup,credit,paid,,,,,47.21,0.00,,3.77,0.00,,-4.25,-1.52,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.036195
131951574,,,2025-05-31T00:00:00,pickup,credit,paid,,,,,26.99,0.00,,2.21,0.00,,-2.43,-0.87,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.036411
132008877,,,2025-05-31T00:00:00,delivery,credit,paid,,,,,59.93,8.99,,5.46,8.99,,-5.39,-2.49,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.036633
132011389,,,2025-05-31T00:00:00,delivery,credit,paid,,,,,30.98,4.99,,2.90,4.65,,-2.79,-1.30,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.036847
132066650,,,2025-06-01T00:00:00,delivery,credit,paid,,,,,25.47,1.99,,2.24,2.55,,-2.29,-0.96,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.037067
132027978,,,2025-06-01T00:00:00,pickup,credit,paid,,,,,12.99,0.00,,1.12,0.00,,-1.17,-0.42,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.037292
132067949,,,2025-06-01T00:00:00,pickup,credit,paid,,,,,59.96,0.00,,4.76,0.00,,-5.40,-1.93,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.037509
132068061,,,2025-06-01T00:00:00,delivery,credit,paid,,,,,16.48,4.99,,1.78,2.47,,-1.48,-0.77,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.037727
132065355,,,2025-06-01T00:00:00,pickup,credit,paid,,,,,15.99,0.00,,1.35,0.00,,-1.44,-0.51,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.037942
132067107,,,2025-06-01T00:00:00,delivery,credit,paid,,,,,45.47,1.99,,3.79,6.82,,-4.09,-1.73,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.038159
132101633,,,2025-06-02T00:00:00,delivery,credit,paid,,,,,30.23,2.99,,2.69,4.53,,-2.72,-1.21,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.038376
132079783,,,2025-06-02T00:00:00,delivery,credit,paid,,,,,80.93,2.99,,6.62,12.14,,-7.28,-3.07,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.038591
132112211,,,2025-06-03T00:00:00,pickup,credit,paid,,,,,17.99,0.00,,1.51,0.00,,-1.62,-0.58,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.038807
132142895,,,2025-06-03T00:00:00,delivery,credit,paid,,,,,28.73,1.99,,2.50,4.31,,-2.59,-1.12,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.039022
132135112,,,2025-06-03T00:00:00,delivery,credit,paid,,,,,25.97,4.99,,2.51,3.90,,-2.34,-1.11,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.039240
132143396,,,2025-06-03T00:00:00,delivery,credit,paid,,,,,38.56,1.99,,3.26,5.78,,-3.47,-1.48,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.039464
132183209,,,2025-06-04T00:00:00,delivery,credit,paid,,,,,159.99,2.99,,12.75,16.00,,-14.40,-5.73,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.039685
132247835,,,2025-06-05T00:00:00,pickup,credit,paid,,,,,127.09,0.00,,9.96,10.00,,-11.44,-4.39,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.039904
132199294,,,2025-06-05T00:00:00,pickup,credit,paid,,,,,22.94,0.00,,1.89,3.68,,-2.06,-0.85,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.040128
132241926,,,2025-06-05T00:00:00,pickup,credit,paid,,,,,39.49,0.00,,3.18,0.00,,-3.55,-1.27,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.040348
132245031,,,2025-06-05T00:00:00,pickup,credit,paid,,,,,37.27,0.00,,3.00,1.86,,-3.35,-1.26,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.040565
132201239,,,2025-06-05T00:00:00,pickup,credit,paid,,,,,19.92,0.00,,1.66,1.99,,-1.79,-0.70,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.040782
132260118,,,2025-06-06T00:00:00,pickup,credit,paid,,,,,31.98,0.00,,2.59,0.00,,-2.88,-1.03,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.040997
132337128,,,2025-06-06T00:00:00,pickup,credit,paid,,,,,30.73,0.00,,2.50,0.00,,-2.77,-0.99,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.041214
132336328,,,2025-06-06T00:00:00,delivery,credit,paid,,,,,21.99,2.99,,2.05,4.40,,-1.98,-0.94,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.041431
132358949,,,2025-06-07T00:00:00,pickup,credit,paid,,,,,19.97,0.00,,1.66,3.00,,-1.80,-0.73,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.041648
132409852,,,2025-06-07T00:00:00,delivery,credit,paid,,,,,68.95,8.99,,6.16,10.34,,-6.21,-2.82,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.041867
132349536,,,2025-06-07T00:00:00,delivery,credit,paid,,,,,43.62,1.99,,3.65,6.54,,-3.93,-1.66,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.042086
132433939,,,2025-06-08T00:00:00,pickup,credit,paid,,,,,36.99,0.00,,2.98,3.00,,-3.33,-1.28,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.042305
132424334,,,2025-06-08T00:00:00,delivery,credit,paid,,,,,119.39,4.99,,9.75,17.91,,-10.75,-4.54,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.042524
132463208,,,2025-06-08T00:00:00,delivery,credit,paid,,,,,18.98,4.99,,1.97,2.85,,-1.71,-0.86,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.042739
132462680,,,2025-06-08T00:00:00,pickup,credit,paid,,,,,83.95,0.00,,6.62,7.94,,-7.56,-2.94,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.042954
132463075,,,2025-06-08T00:00:00,pickup,credit,paid,,,,,14.99,0.00,,1.28,0.00,,-1.35,-0.48,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.043168
132496210,,,2025-06-09T00:00:00,delivery,credit,paid,,,,,107.87,4.99,,8.86,16.18,,-9.71,-4.12,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.043386
132500550,,,2025-06-09T00:00:00,delivery,credit,paid,,,,,219.92,8.99,,17.86,10.00,,-19.79,-7.67,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.043610
132541079,,,2025-06-10T00:00:00,pickup,credit,paid,,,,,30.82,0.00,,2.50,2.00,,-2.77,-1.05,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.043826
132522705,,,2025-06-10T00:00:00,delivery,credit,paid,,,,,387.86,8.99,,30.87,10.00,,-34.91,-13.08,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.044044
132541585,,,2025-06-10T00:00:00,delivery,credit,paid,,,,,65.20,1.99,,5.32,6.52,,-5.87,-2.36,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.044261
132509449,,,2025-06-10T00:00:00,delivery,credit,paid,,,,,419.94,2.99,,32.89,41.99,,-37.79,-14.88,0.00,source_excel,,,,All Orders Aroma.xlsx,,2026-02-10T15:40:35.044476
