Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Special Offer - Delivery,Tax on Special Offer - Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Dispatch Fee,Tax on Dispatch Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date
Trattoria Contadina ,,#D33AF,fe1958fb-1c6f-434b-839e-90ce330d33af,Delivery - Partner Using Uber App,iOS,Completed,2021-01-10,16:14,42.2,3.29,45.49,0,0,0,0,0,0,0,0,45.49,-10.55,0,0,0,0,0,,0,0,0,34.94,2021-01-11
Trattoria Contadina ,,#90290,e57a0e9d-bdf4-4f25-8ad6-0551b5390290,Delivery - Partner Using Uber App,iOS,Completed,2021-01-14,19:52,12.99,1.06,14.05,0,0,0,0,0,0,0,0,14.05,-3.25,0,0,0,0,0,,0,0,0,10.8,2021-01-18
Trattoria Contadina ,,#37116,1d21f7d0-a22a-4398-999f-91caacb37116,Delivery - Partner Using Uber App,iOS,Completed,2021-01-15,11:44,49.94,4,53.94,0,0,0,0,0,0,0,0,53.94,-12.49,0,0,0,0,0,,0,0,0,41.45,2021-01-18
Trattoria Contadina ,,#87654,5c891f35-98d3-4944-bb45-1626c9687654,Delivery - Partner Using Uber App,Android,Completed,2021-01-16,14:38,39.7,3.16,42.86,0,0,0,0,0,0,0,0,42.86,-9.93,0,0,0,0,0,,0,0,0,32.93,2021-01-18
Trattoria Contadina ,,#9BE19,49dc0a9a-b81d-430f-82e1-b3fbba69be19,Delivery - Partner Using Uber App,iOS,Completed,2021-01-17,16:49,66.92,5.41,72.33,0,0,0,0,0,0,0,0,72.33,-16.73,0,0,0,0,0,,0,0,0,55.6,2021-01-18
Trattoria Contadina ,,#1D5B1,99d578f7-53ad-41fc-9297-4d566871d5b1,Delivery - Partner Using Uber App,iOS,Completed,2021-01-17,18:25,22.73,1.81,24.54,0,0,0,0,0,0,0,0,24.54,-5.68,0,0,0,0,0,,0,0,0,18.86,2021-01-18
Trattoria Contadina ,,#64358,f5e7e7d7-394d-4f1b-95ef-c1e343f64358,Delivery - Partner Using Uber App,iOS,Completed,2021-01-18,18:46,62.18,4.95,67.13,0,0,0,0,0,0,0,0,67.13,-15.55,0,0,0,0,0,,0,0,0,51.58,2021-01-25
Trattoria Contadina ,,#D78E6,9e415ac4-675c-4e47-b04a-efd1b3cd78e6,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-19,15:34,26.62,2.14,28.76,0,0,0,0,0,0,0,0,28.76,-6.66,0,0,0,0,0,,0,0,0,22.1,2021-01-25
Trattoria Contadina ,,#18F9E,923331ff-49ff-444b-b3bf-4107e8918f9e,Delivery - Partner Using Uber App,iOS,Completed,2021-01-19,19:15,36.19,2.88,39.07,0,0,0,0,0,0,0,0,39.07,-9.05,0,0,0,0,0,,0,0,0,30.02,2021-01-25
Trattoria Contadina ,,#BB6D5,24494a6e-df32-408c-8ec7-2a1a026bb6d5,Delivery - Partner Using Uber App,iOS,Completed,2021-01-19,20:01,24.21,1.95,26.16,0,0,0,0,0,0,0,0,26.16,-6.05,0,0,0,0,0,,0,0,0,20.11,2021-01-25
Trattoria Contadina ,,#82A9A,4e8ab2d0-cc27-42c3-956e-75e8dea82a9a,Delivery - Partner Using Uber App,iOS,Completed,2021-01-20,18:42,17.98,1.46,19.44,0,0,0,0,0,0,0,0,19.44,-4.5,0,0,0,0,0,,0,0,0,14.94,2021-01-25
Trattoria Contadina ,,#73070,c1415c05-542f-4818-b82e-c1d038373070,Delivery - Partner Using Uber App,iOS,Completed,2021-01-21,14:21,19.22,1.49,20.71,0,0,0,0,0,0,0,0,20.71,-4.81,0,0,0,0,0,,0,0,0,15.9,2021-01-25
Trattoria Contadina ,,#BE17B,2a7bd44c-ddc7-4447-ab8e-3a34fe2be17b,Delivery - Partner Using Uber App,iOS,Completed,2021-01-21,18:11,11.48,0.89,12.37,0,0,0,0,0,0,0,0,12.37,-2.87,0,0,0,0,0,,0,0,0,9.5,2021-01-25
Trattoria Contadina ,,#9394F,fecbd4ce-00ba-4ef8-ad59-03183309394f,Delivery - Partner Using Uber App,iOS,Completed,2021-01-22,12:17,16.98,1.36,18.34,0,0,0,0,0,0,0,0,18.34,-4.25,0,0,0,0,0,,0,0,0,14.09,2021-01-25
Trattoria Contadina ,,#A42FA,b3772d0f-158e-4c5f-82e0-263a971a42fa,Delivery - Partner Using Uber App,iOS,Completed,2021-01-22,16:51,32.97,2.65,35.62,0,0,0,0,0,0,0,0,35.62,-8.24,0,0,0,0,0,,0,0,0,27.38,2021-01-25
Trattoria Contadina ,,#87219,46013ec7-1f03-4ca7-9429-a79966a87219,Delivery - Partner Using Uber App,iOS,Completed,2021-01-22,18:12,12.74,1.04,13.78,0,0,0,0,0,0,0,0,13.78,-3.19,0,0,0,0,0,,0,0,0,10.59,2021-01-25
Trattoria Contadina ,,#20FA1,57f46387-4d00-4b50-91eb-dabde3120fa1,Delivery - Partner Using Uber App,iOS,Completed,2021-01-22,19:14,28.7,2.33,31.03,0,0,0,0,0,0,0,0,31.03,-7.18,0,0,0,0,0,,0,0,0,23.85,2021-01-25
Trattoria Contadina ,,#AAFBB,d36dd365-5a21-4e2b-b884-723411eaafbb,Delivery - Partner Using Uber App,Android,Completed,2021-01-23,14:39,40.95,3.26,44.21,0,0,0,0,0,0,0,0,44.21,-10.24,0,0,0,0,0,,0,0,0,33.97,2021-01-25
Trattoria Contadina ,,#F4CC8,16f9f362-382a-41b2-b593-b2e4781f4cc8,Delivery - Partner Using Uber App,iOS,Completed,2021-01-23,20:00,28.2,2.23,30.43,0,0,0,0,0,0,0,0,30.43,-7.05,0,0,0,0,0,,0,0,0,23.38,2021-01-25
Trattoria Contadina ,,#3A781,a3edfcea-2c63-4277-bdcd-caa12843a781,Delivery - Partner Using Uber App,iOS,Completed,2021-01-24,12:08,15.22,1.18,16.4,0,0,0,0,0,0,0,0,16.4,-3.81,0,0,0,0,0,,0,0,0,12.59,2021-01-25
Trattoria Contadina ,,#55544,6d5c82bc-a3e0-45b0-844d-7fedfe155544,Delivery - Partner Using Uber App,Android,Completed,2021-01-24,21:15,47.93,3.88,51.81,0,0,0,0,0,0,0,0,51.81,-11.98,0,0,0,0,0,,0,0,0,39.83,2021-01-25
Trattoria Contadina ,,#75AB1,1d896157-3ece-4a8a-8eda-3ec96fe75ab1,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-25,15:48,19.98,1.59,21.57,0,0,0,0,0,0,0,0,21.57,-5,0,0,0,0,0,,0,0,0,16.57,2021-02-01
Trattoria Contadina ,,#75AB1,1d896157-3ece-4a8a-8eda-3ec96fe75ab1,,Unknown,Refund,2021-01-25,15:48,-10.99,-0.89,-11.88,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,-11.88,2021-02-01
Trattoria Contadina ,,#02429,7b1838f6-5357-4aee-b7a1-3a71d7302429,Delivery - Partner Using Uber App,iOS,Completed,2021-01-25,21:17,30.97,2.52,33.49,0,0,0,0,0,0,0,0,33.49,-7.74,0,0,0,0,0,,0,0,0,25.75,2021-02-01
Trattoria Contadina ,,#6E744,7136e156-f6f3-48ec-b05d-eb09b8e6e744,Delivery - Partner Using Uber App,iOS,Completed,2021-01-27,11:11,24.96,1.99,26.95,0,0,0,0,0,0,0,0,26.95,-6.24,0,0,0,0,0,,0,0,0,20.71,2021-02-01
Trattoria Contadina ,,#3DA17,3748f825-3c47-42f2-9958-2e726843da17,Delivery - Partner Using Uber App,iOS,Completed,2021-01-27,17:37,19.97,1.55,21.52,0,0,0,0,0,0,0,0,21.52,-4.99,0,0,0,0,0,,0,0,0,16.53,2021-02-01
Trattoria Contadina ,,#6E8E3,1c9f338b-a701-48bc-800d-77e58506e8e3,Delivery - Partner Using Uber App,iOS,Completed,2021-01-27,18:13,42.71,3.47,46.18,0,0,0,0,0,0,0,0,46.18,-10.68,0,0,0,0,0,,0,0,0,35.5,2021-02-01
Trattoria Contadina ,,#B5DB8,35168e36-2a52-4269-8bb0-d2b39d6b5db8,Delivery - Partner Using Uber App,iOS,Completed,2021-01-28,19:08,35.95,2.85,38.8,0,0,0,0,0,0,0,0,38.8,-8.99,0,0,0,0,0,,0,0,0,29.81,2021-02-01
Trattoria Contadina ,,#15BBC,aa818148-a224-4e7c-a37e-30ac4a215bbc,Delivery - Partner Using Uber App,iOS,Completed,2021-01-28,19:34,59.41,4.68,64.09,0,0,0,0,0,0,0,0,64.09,-14.85,0,0,0,0,0,,0,0,0,49.24,2021-02-01
Trattoria Contadina ,,#F6626,1a2092b2-4ada-4075-962a-9558156f6626,Delivery - Partner Using Uber App,iOS,Completed,2021-01-28,20:01,25.97,2.11,28.08,0,0,0,0,0,0,0,0,28.08,-6.49,0,0,0,0,0,,0,0,0,21.59,2021-02-01
Trattoria Contadina ,,#1D230,e9c21e3b-e768-445c-9cc5-26e27f01d230,Delivery - Partner Using Uber App,Android,Completed,2021-01-29,18:52,38.46,3.03,41.49,0,0,0,0,0,0,0,0,41.49,-9.62,0,0,0,0,0,,0,0,0,31.87,2021-02-01
Trattoria Contadina ,,#11A16,77a769e1-2afe-4862-8541-a7e436b11a16,Delivery - Partner Using Uber App,iOS,Completed,2021-01-29,19:32,32.96,2.68,35.64,0,0,0,0,0,0,0,0,35.64,-8.24,0,0,0,0,0,,0,0,0,27.4,2021-02-01
Trattoria Contadina ,,#12CE0,54fd2e2b-aac0-4d05-b05d-1967c2b12ce0,Delivery - Partner Using Uber App,Android,Completed,2021-01-29,20:16,24.96,1.98,26.94,0,0,0,0,0,0,0,0,26.94,-6.24,0,0,0,0,0,,0,0,0,20.7,2021-02-01
Trattoria Contadina ,,#EE4DF,7c69d330-b5e2-4882-a54c-0939566ee4df,Delivery - Partner Using Uber App,Android,Completed,2021-01-30,10:50,35.96,2.89,38.85,0,0,0,0,0,0,0,0,38.85,-8.99,0,0,0,0,0,,0,0,0,29.86,2021-02-01
Trattoria Contadina ,,#45144,1354f2d0-48a3-4b32-9ac0-85a376945144,Delivery - Partner Using Uber App,iOS,Completed,2021-01-30,18:14,25.97,2.05,28.02,0,0,0,0,0,0,0,0,28.02,-6.49,0,0,0,0,0,,0,0,0,21.53,2021-02-01
Trattoria Contadina ,,#08FF9,dacdc0e0-d404-428e-9639-259a70508ff9,Delivery - Partner Using Uber App,Uber Eats Web,Completed,2021-01-30,18:42,28.72,2.31,31.03,0,0,0,0,0,0,0,0,31.03,-7.18,0,0,0,0,0,,0,0,0,23.85,2021-02-01
Trattoria Contadina ,,#BF1F1,d4bfd371-586f-443e-be03-260428bbf1f1,Delivery - Partner Using Uber App,Android,Completed,2021-01-30,18:42,30.7,2.38,33.08,0,0,0,0,0,0,0,0,33.08,-7.68,0,0,0,0,0,,0,0,0,25.4,2021-02-01
Trattoria Contadina ,,#B595C,cf732169-2521-4ad5-8c82-6a00821b595c,Delivery - Partner Using Uber App,Android,Completed,2021-01-31,17:16,26.22,2.09,28.31,0,0,0,0,0,0,0,0,28.31,-6.56,0,0,0,0,0,,0,0,0,21.75,2021-02-01
Trattoria Contadina ,,#546F2,40754b27-c284-40b2-857d-b310fb4546f2,Delivery - Partner Using Uber App,iOS,Completed,2021-01-31,21:11,35.21,2.77,37.98,0,0,0,0,0,0,0,0,37.98,-8.8,0,0,0,0,0,,0,0,0,29.18,2021-02-01
