"Facility","Brand","Source","Date","Total Orders","Total Revenue"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-06-29","2","$27.90"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-06-29","1","$18.00"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","doordash","2021-06-29","2","$49.48"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","grubhub","2021-06-29","1","$41.38"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","ubereats","2021-06-29","1","$15.00"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-06-29","3","$89.40"
"Aroma Pizza - Lake Forest","4ff519b2-481c-4f12-b894-9e2f8d9a4f1d","doordash","2021-06-29","2","$67.94"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","ubereats","2021-06-29","4","$91.68"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","grubhub","2021-06-29","1","$30.97"
"Aroma Pizza - Lake Forest","4ff519b2-481c-4f12-b894-9e2f8d9a4f1d","ubereats","2021-06-29","1","$24.98"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-06-29","4","$108.13"
"Aroma Pizza - Lake Forest","ca7590de-e9a1-49eb-8287-9e3ad0832ec9","doordash","2021-06-29","3","$69.95"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-06-29","3","$71.46"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","ubereats","2021-06-29","1","$16.98"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-06-29","6","$228.03"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-06-29","4","$108.13"
"Aroma Pizza - Lake Forest","ca7590de-e9a1-49eb-8287-9e3ad0832ec9","doordash","2021-06-30","1","$19.98"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-06-30","4","$123.66"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-06-30","4","$65.95"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-06-30","3","$111.36"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","ubereats","2021-06-30","1","$16.45"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","doordash","2021-06-30","2","$44.95"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","ubereats","2021-06-30","1","$12.99"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-06-30","2","$63.99"
"Aroma Pizza - Lake Forest","4ff519b2-481c-4f12-b894-9e2f8d9a4f1d","grubhub","2021-06-30","1","$58.95"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","grubhub","2021-06-30","1","$12.95"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-06-30","5","$129.55"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-06-30","9","$283.97"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","doordash","2021-06-30","1","$27.98"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-06-30","3","$95.68"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-06-30","3","$108.43"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","ubereats","2021-06-30","1","$19.00"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-06-30","3","$57.19"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","grubhub","2021-06-30","1","$25.98"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","doordash","2021-06-30","1","$35.98"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-07-01","7","$218.10"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-07-01","4","$103.00"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-07-01","3","$79.95"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-07-01","4","$88.45"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","doordash","2021-07-01","1","$12.99"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","ubereats","2021-07-01","1","$25.98"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-07-01","16","$392.08"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-07-01","2","$55.46"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-07-01","8","$252.34"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","ubereats","2021-07-01","1","$19.99"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-07-01","3","$96.38"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-07-01","5","$129.95"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","ubereats","2021-07-01","1","$44.46"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","doordash","2021-07-01","2","$56.99"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","ubereats","2021-07-01","1","$52.96"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-07-02","4","$108.60"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-07-02","13","$585.83"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","ubereats","2021-07-02","2","$42.97"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-07-02","0","$0.00"
"Aroma Pizza - Lake Forest","692ed9a2-d0d7-4a4e-bc47-3e76336f3663","grubhub","2021-07-02","0","$0.00"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","ubereats","2021-07-02","0","$0.00"
"Aroma Pizza - Lake Forest","c6bcb3e5-1c3f-453e-88e8-2a5f70d39791","doordash","2021-07-02","0","$0.00"
"Aroma Pizza - Lake Forest","","grubhub","2021-07-02","4","$113.46"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","doordash","2021-07-02","0","$0.00"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","grubhub","2021-07-02","1","$14.95"
"Aroma Pizza - Lake Forest","Trattoria Contadina","grubhub","2021-07-02","0","$0.00"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","ubereats","2021-07-02","0","$0.00"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-07-02","1","$15.73"
"Aroma Pizza - Lake Forest","","ubereats","2021-07-02","4","$104.90"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","doordash","2021-07-02","1","$20.98"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","ubereats","2021-07-02","0","$0.00"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","doordash","2021-07-02","2","$30.97"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-07-02","5","$198.97"
"Aroma Pizza - Lake Forest","ca7590de-e9a1-49eb-8287-9e3ad0832ec9","doordash","2021-07-02","0","$0.00"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-07-02","4","$98.69"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","ubereats","2021-07-02","1","$30.99"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-07-02","7","$261.56"
"Aroma Pizza - Lake Forest","","doordash","2021-07-02","5","$138.90"
"Aroma Pizza - Lake Forest","ca7590de-e9a1-49eb-8287-9e3ad0832ec9","grubhub","2021-07-02","0","$0.00"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-07-02","4","$172.41"
"Aroma Pizza - Lake Forest","ca7590de-e9a1-49eb-8287-9e3ad0832ec9","ubereats","2021-07-02","1","$51.96"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","doordash","2021-07-02","0","$0.00"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-07-02","3","$123.71"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","ubereats","2021-07-03","2","$107.99"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-07-03","2","$63.42"
"Aroma Pizza - Lake Forest","","grubhub","2021-07-03","2","$93.41"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","ubereats","2021-07-03","2","$83.94"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","doordash","2021-07-03","1","$38.97"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","ubereats","2021-07-03","1","$45.97"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-07-03","2","$88.88"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","ubereats","2021-07-03","2","$53.45"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","doordash","2021-07-03","0","$0.00"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","doordash","2021-07-03","2","$35.48"
"Aroma Pizza - Lake Forest","","doordash","2021-07-03","4","$160.82"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","grubhub","2021-07-03","0","$0.00"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-07-03","3","$115.32"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-07-03","1","$20.99"
"Aroma Pizza - Lake Forest","","ubereats","2021-07-03","1","$15.74"
"Aroma Pizza - Lake Forest","Trattoria Contadina","grubhub","2021-07-03","4","$127.56"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-07-03","4","$161.40"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-07-03","1","$51.47"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-07-03","9","$291.20"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","ubereats","2021-07-03","2","$33.47"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-07-03","3","$41.85"
"Aroma Pizza - Lake Forest","c6bcb3e5-1c3f-453e-88e8-2a5f70d39791","doordash","2021-07-03","1","$20.95"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","doordash","2021-07-03","0","$0.00"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-07-03","2","$41.00"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-07-04","2","$41.05"
"Aroma Pizza - Lake Forest","","doordash","2021-07-04","3","$105.11"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-07-04","1","$35.47"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","doordash","2021-07-04","1","$17.98"
"Aroma Pizza - Lake Forest","4ff519b2-481c-4f12-b894-9e2f8d9a4f1d","doordash","2021-07-04","0","$0.00"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","ubereats","2021-07-04","1","$25.00"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","ubereats","2021-07-04","1","$13.95"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","doordash","2021-07-04","1","$13.00"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","ubereats","2021-07-04","1","$20.48"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-07-04","12","$399.57"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-07-04","6","$229.10"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-07-04","2","$50.99"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-07-04","5","$151.62"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-07-04","5","$113.65"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-07-04","3","$136.17"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","doordash","2021-07-04","1","$19.49"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","doordash","2021-07-04","2","$80.92"
"Aroma Pizza - Lake Forest","","grubhub","2021-07-04","2","$100.41"
"Aroma Pizza - Lake Forest","","ubereats","2021-07-04","1","$18.99"
"Aroma Pizza - Lake Forest","Trattoria Contadina","grubhub","2021-07-04","0","$0.00"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","ubereats","2021-07-04","1","$73.96"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","doordash","2021-07-05","0","$0.00"
"Aroma Pizza - Lake Forest","","ubereats","2021-07-05","1","$36.97"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-07-05","0","$0.00"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","doordash","2021-07-05","1","$12.99"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-07-05","3","$56.80"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-07-05","1","$65.45"
"Aroma Pizza - Lake Forest","","doordash","2021-07-05","1","$30.97"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-07-05","1","$14.53"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-07-05","1","$43.99"
"Aroma Pizza - Lake Forest","4ff519b2-481c-4f12-b894-9e2f8d9a4f1d","ubereats","2021-07-05","1","$41.97"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-07-05","4","$171.10"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-07-05","1","$22.98"
