"Facility","Brand","Source","Date","Total Orders","Total Revenue"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","grubhub","2021-04-23","1","$24.49"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","postmates","2021-04-23","1","$33.47"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-04-23","3","$79.67"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-04-23","1","$21.49"
"Aroma Pizza - Lake Forest","Trattoria Contadina","postmates","2021-04-23","2","$59.44"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-04-23","8","$267.35"
"Aroma Pizza - Lake Forest","692ed9a2-d0d7-4a4e-bc47-3e76336f3663","ubereats","2021-04-23","1","$26.23"
"Aroma Pizza - Lake Forest","ca7590de-e9a1-49eb-8287-9e3ad0832ec9","doordash","2021-04-23","1","$28.48"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","ubereats","2021-04-23","2","$53.95"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","ubereats","2021-04-23","1","$29.50"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","postmates","2021-04-23","1","$15.95"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","ubereats","2021-04-23","1","$42.85"
"Aroma Pizza - Lake Forest","4ff519b2-481c-4f12-b894-9e2f8d9a4f1d","ubereats","2021-04-23","2","$63.44"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","doordash","2021-04-23","1","$12.99"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","postmates","2021-04-23","1","$21.98"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-04-23","3","$83.95"
"Aroma Pizza - Lake Forest","Aroma Pizza","menufy","2021-04-23","1","$22.95"
"Aroma Pizza - Lake Forest","Aroma Pizza","postmates","2021-04-23","3","$107.19"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","grubhub","2021-04-23","1","$34.47"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","ubereats","2021-04-24","1","$21.49"
"Aroma Pizza - Lake Forest","44bcba91-e563-447b-becc-9f9290b18b63","doordash","2021-04-24","2","$44.97"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-04-24","3","$54.80"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-04-24","2","$26.96"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","ubereats","2021-04-24","1","$52.49"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","doordash","2021-04-24","2","$73.94"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-04-24","9","$331.55"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","ubereats","2021-04-24","1","$41.85"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","grubhub","2021-04-24","2","$101.90"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","postmates","2021-04-24","1","$15.00"
"Aroma Pizza - Lake Forest","Aroma Pizza","menufy","2021-04-24","1","$10.99"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-04-24","2","$32.98"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","grubhub","2021-04-24","1","$36.00"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-04-24","17","$536.45"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","postmates","2021-04-24","2","$30.48"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","doordash","2021-04-24","2","$46.46"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","postmates","2021-04-24","1","$12.99"
"Aroma Pizza - Lake Forest","4ff519b2-481c-4f12-b894-9e2f8d9a4f1d","ubereats","2021-04-24","1","$34.47"
"Aroma Pizza - Lake Forest","Aroma Pizza","postmates","2021-04-24","2","$67.93"
"Aroma Pizza - Lake Forest","Trattoria Contadina","grubhub","2021-04-24","1","$32.96"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-04-24","8","$303.56"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","postmates","2021-04-24","1","$25.00"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-04-24","2","$66.26"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-04-24","3","$203.37"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","postmates","2021-04-24","1","$12.95"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","ubereats","2021-04-24","3","$80.92"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","postmates","2021-04-24","1","$38.97"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-04-25","4","$108.91"
"Aroma Pizza - Lake Forest","Trattoria Contadina","postmates","2021-04-25","1","$9.99"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-04-25","2","$46.95"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","postmates","2021-04-25","1","$23.95"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-04-25","2","$43.45"
"Aroma Pizza - Lake Forest","4ff519b2-481c-4f12-b894-9e2f8d9a4f1d","doordash","2021-04-25","1","$33.97"
"Aroma Pizza - Lake Forest","Aroma Pizza","postmates","2021-04-25","4","$148.58"
"Aroma Pizza - Lake Forest","c6bcb3e5-1c3f-453e-88e8-2a5f70d39791","postmates","2021-04-25","1","$21.95"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-04-25","3","$60.55"
"Aroma Pizza - Lake Forest","44bcba91-e563-447b-becc-9f9290b18b63","doordash","2021-04-25","2","$72.84"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","postmates","2021-04-25","1","$11.00"
"Aroma Pizza - Lake Forest","The Wing Stop","postmates","2021-04-25","1","$9.99"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-04-25","2","$43.45"
"Aroma Pizza - Lake Forest","44bcba91-e563-447b-becc-9f9290b18b63","grubhub","2021-04-25","1","$47.88"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","grubhub","2021-04-25","1","$40.85"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-04-25","4","$111.20"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","doordash","2021-04-25","2","$47.00"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","doordash","2021-04-25","1","$11.00"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","ubereats","2021-04-25","1","$17.98"
"Aroma Pizza - Lake Forest","Aroma Pizza","menufy","2021-04-25","2","$67.42"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-04-25","1","$29.00"
"Aroma Pizza - Lake Forest","4ff519b2-481c-4f12-b894-9e2f8d9a4f1d","ubereats","2021-04-25","1","$23.98"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","postmates","2021-04-25","2","$46.23"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-04-25","20","$677.19"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-04-25","2","$40.97"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","ubereats","2021-04-26","2","$63.44"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-04-26","4","$122.81"
"Aroma Pizza - Lake Forest","692ed9a2-d0d7-4a4e-bc47-3e76336f3663","postmates","2021-04-26","1","$27.98"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-04-26","1","$17.99"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","grubhub","2021-04-26","2","$60.89"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-04-26","3","$107.57"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","postmates","2021-04-26","1","$18.99"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","doordash","2021-04-26","2","$32.97"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-04-26","1","$36.73"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-04-26","3","$42.85"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-04-26","6","$168.03"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","postmates","2021-04-26","1","$15.49"
"Aroma Pizza - Lake Forest","The Wing Stop","postmates","2021-04-26","1","$16.98"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-04-26","1","$16.49"
"Aroma Pizza - Lake Forest","Trattoria Contadina","grubhub","2021-04-26","1","$39.54"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-04-26","1","$37.00"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","doordash","2021-04-26","1","$22.98"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","doordash","2021-04-26","1","$17.99"
"Aroma Pizza - Lake Forest","Aroma Pizza","postmates","2021-04-26","6","$162.63"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-04-26","2","$84.13"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-04-27","3","$110.18"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","doordash","2021-04-27","1","$12.99"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-04-27","6","$206.97"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-04-27","15","$403.67"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-04-27","1","$12.95"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","postmates","2021-04-27","2","$23.94"
"Aroma Pizza - Lake Forest","Aroma Pizza","postmates","2021-04-27","3","$72.75"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-04-27","8","$246.96"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","doordash","2021-04-27","1","$19.98"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","postmates","2021-04-27","1","$25.98"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-04-27","1","$21.00"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","ubereats","2021-04-27","1","$48.95"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","postmates","2021-04-27","1","$24.98"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-04-27","3","$75.68"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-04-27","2","$88.39"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","ubereats","2021-04-27","1","$23.45"
"Aroma Pizza - Lake Forest","Trattoria Contadina","postmates","2021-04-27","1","$37.47"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","doordash","2021-04-27","4","$65.94"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","postmates","2021-04-27","1","$25.90"
"Aroma Pizza - Lake Forest","The Wing Stop","postmates","2021-04-27","1","$16.49"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","doordash","2021-04-27","1","$8.00"
"Aroma Pizza - Lake Forest","692ed9a2-d0d7-4a4e-bc47-3e76336f3663","grubhub","2021-04-27","1","$45.46"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","doordash","2021-04-28","1","$16.00"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-04-28","1","$17.50"
"Aroma Pizza - Lake Forest","The Wing Stop","postmates","2021-04-28","3","$47.71"
"Aroma Pizza - Lake Forest","44bcba91-e563-447b-becc-9f9290b18b63","doordash","2021-04-28","1","$25.98"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-04-28","4","$135.39"
"Aroma Pizza - Lake Forest","Aroma Pizza","menufy","2021-04-28","1","$12.99"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-04-28","3","$73.75"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-04-28","4","$101.20"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","ubereats","2021-04-28","1","$19.49"
"Aroma Pizza - Lake Forest","4ff519b2-481c-4f12-b894-9e2f8d9a4f1d","postmates","2021-04-28","1","$39.97"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","ubereats","2021-04-28","3","$87.70"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","postmates","2021-04-28","1","$13.00"
"Aroma Pizza - Lake Forest","c6bcb3e5-1c3f-453e-88e8-2a5f70d39791","postmates","2021-04-28","1","$30.95"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-04-28","1","$27.47"
"Aroma Pizza - Lake Forest","Trattoria Contadina","postmates","2021-04-28","2","$70.18"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-04-28","2","$37.93"
"Aroma Pizza - Lake Forest","Aroma Pizza","postmates","2021-04-28","7","$220.79"
"Aroma Pizza - Lake Forest","692ed9a2-d0d7-4a4e-bc47-3e76336f3663","postmates","2021-04-28","1","$17.99"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-04-28","4","$135.39"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-04-28","2","$51.21"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","postmates","2021-04-28","1","$34.42"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-04-28","6","$168.53"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","ubereats","2021-04-29","1","$32.73"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","ubereats","2021-04-29","1","$26.97"
"Aroma Pizza - Lake Forest","ca7590de-e9a1-49eb-8287-9e3ad0832ec9","doordash","2021-04-29","1","$25.98"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","ubereats","2021-04-29","1","$40.96"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","doordash","2021-04-29","1","$26.00"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","postmates","2021-04-29","2","$53.48"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","doordash","2021-04-29","2","$47.48"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","ubereats","2021-04-29","1","$27.90"
"Aroma Pizza - Lake Forest","Trattoria Contadina","postmates","2021-04-29","1","$52.44"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-04-29","7","$290.58"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-04-29","3","$65.53"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-04-29","12","$397.22"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-04-29","1","$47.97"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-04-29","1","$39.24"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","ubereats","2021-04-29","2","$69.00"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-04-29","7","$290.58"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","postmates","2021-04-29","1","$13.00"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","grubhub","2021-04-29","1","$30.00"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","grubhub","2021-04-29","1","$40.85"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","postmates","2021-04-29","3","$87.98"
"Aroma Pizza - Lake Forest","Aroma Pizza","postmates","2021-04-29","1","$18.97"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","postmates","2021-04-29","1","$16.98"
"Aroma Pizza - Lake Forest","The Wing Stop","postmates","2021-04-29","1","$25.23"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-04-29","3","$61.30"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-04-29","4","$88.66"
"Aroma Pizza - Lake Forest","44bcba91-e563-447b-becc-9f9290b18b63","doordash","2021-04-29","1","$14.99"
"Aroma Pizza - Lake Forest","c6bcb3e5-1c3f-453e-88e8-2a5f70d39791","postmates","2021-04-29","1","$29.95"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-04-30","4","$93.95"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-04-30","3","$93.95"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","doordash","2021-04-30","1","$20.99"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-04-30","15","$465.03"
"Aroma Pizza - Lake Forest","The Wing Stop","postmates","2021-04-30","1","$47.95"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","postmates","2021-04-30","1","$29.90"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","postmates","2021-04-30","2","$21.98"
"Aroma Pizza - Lake Forest","692ed9a2-d0d7-4a4e-bc47-3e76336f3663","grubhub","2021-04-30","1","$49.97"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","doordash","2021-04-30","1","$13.00"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-04-30","4","$177.26"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","postmates","2021-04-30","1","$17.99"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","ubereats","2021-04-30","1","$30.48"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","ubereats","2021-04-30","1","$38.89"
"Aroma Pizza - Lake Forest","4ff519b2-481c-4f12-b894-9e2f8d9a4f1d","doordash","2021-04-30","1","$14.99"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","postmates","2021-04-30","1","$15.00"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-04-30","5","$159.05"
"Aroma Pizza - Lake Forest","692ed9a2-d0d7-4a4e-bc47-3e76336f3663","doordash","2021-04-30","1","$13.99"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","ubereats","2021-04-30","1","$34.97"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","postmates","2021-04-30","1","$22.49"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-04-30","15","$704.55"
"Aroma Pizza - Lake Forest","Aroma Pizza","postmates","2021-04-30","4","$137.34"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-04-30","2","$55.80"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","grubhub","2021-04-30","1","$20.48"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-04-30","6","$147.52"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-04-30","3","$81.00"
"Aroma Pizza - Lake Forest","ca7590de-e9a1-49eb-8287-9e3ad0832ec9","doordash","2021-04-30","1","$30.98"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","grubhub","2021-05-01","1","$26.97"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-05-01","15","$496.27"
"Aroma Pizza - Lake Forest","44bcba91-e563-447b-becc-9f9290b18b63","doordash","2021-05-01","1","$20.48"
"Aroma Pizza - Lake Forest","692ed9a2-d0d7-4a4e-bc47-3e76336f3663","grubhub","2021-05-01","1","$45.46"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","doordash","2021-05-01","2","$63.97"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","grubhub","2021-05-01","1","$18.45"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","doordash","2021-05-01","1","$24.97"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","doordash","2021-05-01","1","$23.00"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-05-01","4","$68.25"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-05-01","8","$207.14"
"Aroma Pizza - Lake Forest","4ff519b2-481c-4f12-b894-9e2f8d9a4f1d","doordash","2021-05-01","1","$27.98"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-05-01","3","$97.40"
"Aroma Pizza - Lake Forest","Trattoria Contadina","grubhub","2021-05-01","2","$65.43"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","ubereats","2021-05-01","1","$38.89"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","ubereats","2021-05-01","2","$56.47"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","grubhub","2021-05-01","1","$24.99"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","ubereats","2021-05-01","1","$21.48"
"Aroma Pizza - Lake Forest","Aroma Pizza","postmates","2021-05-01","1","$19.73"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","postmates","2021-05-01","2","$30.90"
"Aroma Pizza - Lake Forest","692ed9a2-d0d7-4a4e-bc47-3e76336f3663","ubereats","2021-05-01","2","$51.48"
"Aroma Pizza - Lake Forest","c8b2e742-0870-4f3e-84e3-71137b4ee7e5","postmates","2021-05-01","1","$14.99"
"Aroma Pizza - Lake Forest","ca7590de-e9a1-49eb-8287-9e3ad0832ec9","doordash","2021-05-01","1","$12.99"
"Aroma Pizza - Lake Forest","Aroma Pizza","ubereats","2021-05-01","3","$70.39"
"Aroma Pizza - Lake Forest","44bcba91-e563-447b-becc-9f9290b18b63","ubereats","2021-05-01","1","$13.99"
"Aroma Pizza - Lake Forest","8456bd71-66df-4022-87fe-6e35388b0712","ubereats","2021-05-01","1","$36.96"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","doordash","2021-05-01","2","$32.97"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-05-01","6","$207.32"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","ubereats","2021-05-01","2","$76.25"
"Aroma Pizza - Lake Forest","The Wing Stop","grubhub","2021-05-01","1","$25.48"
"Aroma Pizza - Lake Forest","c6bcb3e5-1c3f-453e-88e8-2a5f70d39791","grubhub","2021-05-01","2","$46.90"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-05-01","1","$23.98"
"Aroma Pizza - Lake Forest","158c7911-5284-471b-9b52-b6646c78420a","ubereats","2021-05-02","1","$18.00"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","ubereats","2021-05-02","1","$25.74"
"Aroma Pizza - Lake Forest","7be74213-d4c9-4ca3-8dcc-00b6e3107599","ubereats","2021-05-02","1","$15.95"
"Aroma Pizza - Lake Forest","Aroma Pizza","doordash","2021-05-02","8","$222.75"
"Aroma Pizza - Lake Forest","The Wing Stop","ubereats","2021-05-02","1","$14.99"
"Aroma Pizza - Lake Forest","Aroma Pizza","grubhub","2021-05-02","4","$149.26"
"Aroma Pizza - Lake Forest","4c322ce5-61b5-4dd7-ba21-c406bea01726","doordash","2021-05-02","1","$23.49"
"Aroma Pizza - Lake Forest","Trattoria Contadina","postmates","2021-05-02","1","$11.24"
"Aroma Pizza - Lake Forest","236a2bdd-c028-4182-adf2-486cee980fe2","ubereats","2021-05-02","2","$32.97"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","grubhub","2021-05-02","2","$56.95"
"Aroma Pizza - Lake Forest","13e2507a-4dcd-461a-af74-465bd3b3877c","ubereats","2021-05-02","2","$95.92"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","postmates","2021-05-02","1","$26.90"
"Aroma Pizza - Lake Forest","42197944-8663-4ed8-96d4-3c8a23c248cb","doordash","2021-05-02","1","$28.90"
"Aroma Pizza - Lake Forest","Trattoria Contadina","ubereats","2021-05-02","1","$13.99"
